column,row,cell.count,time,well,nl2,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,expt.date,cell.line,plate.name,expt.id
2,B,2118,112.4825,B02,3.5566337777,linsitinib,0,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,B,2123,120.5733,B02,3.5600355596,linsitinib,0,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,B,2478,136.3353,B02,3.7831073758,linsitinib,0,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,B,2544,145.3658,B02,3.821029859,linsitinib,0,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,B,255,0,B03,0,linsitinib,0.000005,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,B,523,18.2839,B03,1.0363136994,linsitinib,0.000005,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,B,558,24.6797,B03,1.129767875,linsitinib,0.000005,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,B,831,38.9231,B03,1.7043512299,linsitinib,0.000005,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,B,847,48.8636,B03,1.7318647225,linsitinib,0.000005,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,B,900,63.1211,B03,1.8194277544,linsitinib,0.000005,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,B,882,71.8008,B03,1.7902814087,linsitinib,0.000005,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,B,922,90.1058,B03,1.8542695036,linsitinib,0.000005,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,B,860,97.3369,B03,1.7538394127,linsitinib,0.000005,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,B,788,112.4825,B03,1.6276983826,linsitinib,0.000005,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,B,759,120.5733,B03,1.5736026386,linsitinib,0.000005,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,B,717,136.3353,B03,1.4914758718,linsitinib,0.000005,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,B,680,145.3658,B03,1.4150374993,linsitinib,0.000005,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,B,264,0,B04,0,linsitinib,0.0000025,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,B,523,18.2839,B04,0.9862730169,linsitinib,0.0000025,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,B,566,24.6797,B04,1.1002641235,linsitinib,0.0000025,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,B,835,38.9231,B04,1.661238268,linsitinib,0.0000025,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,B,860,48.8636,B04,1.7037987302,linsitinib,0.0000025,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,B,879,63.1211,B04,1.7353252358,linsitinib,0.0000025,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,B,863,71.8008,B04,1.7088226298,linsitinib,0.0000025,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,B,912,90.1058,B04,1.7884958948,linsitinib,0.0000025,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,B,865,97.3369,B04,1.7121622032,linsitinib,0.0000025,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,B,783,112.4825,B04,1.5684743779,linsitinib,0.0000025,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,B,745,120.5733,B04,1.496702496,linsitinib,0.0000025,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,B,659,136.3353,B04,1.3197405356,linsitinib,0.0000025,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,B,660,145.3658,B04,1.3219280949,linsitinib,0.0000025,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,B,318,0,B05,0,linsitinib,0.00000125,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,B,629,18.2839,B05,0.9840332516,linsitinib,0.00000125,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,B,651,24.6797,B05,1.0336307779,linsitinib,0.00000125,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,B,987,38.9231,B05,1.6340233192,linsitinib,0.00000125,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,B,1039,48.8636,B05,1.7080969836,linsitinib,0.00000125,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,B,1079,63.1211,B05,1.7625961942,linsitinib,0.00000125,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,B,1021,71.8008,B05,1.6828841956,linsitinib,0.00000125,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,B,1108,90.1058,B05,1.8008592108,linsitinib,0.00000125,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,B,1040,97.3369,B05,1.7094848577,linsitinib,0.00000125,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,B,1001,112.4825,B05,1.6543433036,linsitinib,0.00000125,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,B,965,120.5733,B05,1.6015021769,linsitinib,0.00000125,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,B,833,136.3353,B05,1.3892897301,linsitinib,0.00000125,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,B,859,145.3658,B05,1.4336313659,linsitinib,0.00000125,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,B,325,0,B06,0,linsitinib,0.000000625,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,B,631,18.2839,B06,0.9572002871,linsitinib,0.000000625,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,B,718,24.6797,B06,1.1435441259,linsitinib,0.000000625,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,B,1054,38.9231,B06,1.6973632437,linsitinib,0.000000625,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,B,1125,48.8636,B06,1.7914133782,linsitinib,0.000000625,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,B,1135,63.1211,B06,1.8041806743,linsitinib,0.000000625,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,B,1125,71.8008,B06,1.7914133782,linsitinib,0.000000625,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,B,1124,90.1058,B06,1.7901304123,linsitinib,0.000000625,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,B,1101,97.3369,B06,1.7603028456,linsitinib,0.000000625,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,B,1103,112.4825,B06,1.7629211677,linsitinib,0.000000625,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,B,1049,120.5733,B06,1.6905030547,linsitinib,0.000000625,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,B,968,136.3353,B06,1.5745673294,linsitinib,0.000000625,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,B,989,145.3658,B06,1.6055308028,linsitinib,0.000000625,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,B,281,0,B07,0,linsitinib,3.125E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,B,554,18.2839,B07,0.9793158458,linsitinib,3.125E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,B,625,24.6797,B07,1.1532860593,linsitinib,3.125E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,B,964,38.9231,B07,1.778463016,linsitinib,3.125E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,B,996,48.8636,B07,1.8255756118,linsitinib,3.125E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,B,992,63.1211,B07,1.8197699902,linsitinib,3.125E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,B,1014,71.8008,B07,1.8514156168,linsitinib,3.125E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,B,1034,90.1058,B07,1.8795941501,linsitinib,3.125E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,B,1031,97.3369,B07,1.8754022971,linsitinib,3.125E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,B,1036,112.4825,B07,1.8823819675,linsitinib,3.125E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,B,968,120.5733,B07,1.7844369171,linsitinib,3.125E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,B,904,136.3353,B07,1.6857526422,linsitinib,3.125E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
7,B,872,145.3658,B07,1.6337580046,linsitinib,3.125E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,B,242,0,B08,0,linsitinib,1.5625E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,B,513,18.2839,B08,1.0839517783,linsitinib,1.5625E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,B,563,24.6797,B08,1.2181278748,linsitinib,1.5625E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,B,856,38.9231,B08,1.8226037491,linsitinib,1.5625E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,B,913,48.8636,B08,1.9156078127,linsitinib,1.5625E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,B,939,63.1211,B08,1.9561181104,linsitinib,1.5625E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,B,950,71.8008,B08,1.9729204659,linsitinib,1.5625E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,B,1124,90.1058,B08,2.2155630829,linsitinib,1.5625E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,B,1091,97.3369,B08,2.172572149,linsitinib,1.5625E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,B,1221,112.4825,B08,2.3349842477,linsitinib,1.5625E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,B,1189,120.5733,B08,2.2966697625,linsitinib,1.5625E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,B,1115,136.3353,B08,2.2039647575,linsitinib,1.5625E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
8,B,1076,145.3658,B08,2.1525991253,linsitinib,1.5625E-07,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,B,278,0,B09,0,linsitinib,7.8125E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,B,541,18.2839,B09,0.9605437111,linsitinib,7.8125E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,B,592,24.6797,B09,1.0905122929,linsitinib,7.8125E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,B,982,38.9231,B09,1.8206381416,linsitinib,7.8125E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,B,1034,48.8636,B09,1.8950793976,linsitinib,7.8125E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,B,1058,63.1211,B09,1.9281828394,linsitinib,7.8125E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,B,1074,71.8008,B09,1.9498372053,linsitinib,7.8125E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,B,1223,90.1058,B09,2.1372676158,linsitinib,7.8125E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,B,1252,97.3369,B09,2.1710777742,linsitinib,7.8125E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,B,1385,112.4825,B09,2.3167291882,linsitinib,7.8125E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,B,1381,120.5733,B09,2.3125565315,linsitinib,7.8125E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,B,1288,136.3353,B09,2.2119758054,linsitinib,7.8125E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
9,B,1285,145.3658,B09,2.2086115714,linsitinib,7.8125E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,B,283,0,B10,0,linsitinib,3.9063E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,B,550,18.2839,B10,0.9586295656,linsitinib,3.9063E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,B,638,24.6797,B10,1.1727543709,linsitinib,3.9063E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,B,1046,38.9231,B10,1.8860088934,linsitinib,3.9063E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,B,1077,48.8636,B10,1.9281442917,linsitinib,3.9063E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,B,1144,63.1211,B10,2.0152130939,linsitinib,3.9063E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,B,1165,71.8008,B10,2.0414559967,linsitinib,3.9063E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,B,1362,90.1058,B10,2.2668527452,linsitinib,3.9063E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,B,1237,97.3369,B10,2.1279715421,linsitinib,3.9063E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,B,1575,112.4825,B10,2.4764778704,linsitinib,3.9063E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,B,1603,120.5733,B10,2.5019004673,linsitinib,3.9063E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,B,1547,136.3353,B10,2.4505992386,linsitinib,3.9063E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
10,B,1555,145.3658,B10,2.4580406222,linsitinib,3.9063E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,B,191,0,B11,0,linsitinib,1.9531E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,B,405,18.2839,B11,1.0843492697,linsitinib,1.9531E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,B,450,24.6797,B11,1.2363523632,linsitinib,1.9531E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,B,750,38.9231,B11,1.9733179573,linsitinib,1.9531E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,B,795,48.8636,B11,2.0573822221,linsitinib,1.9531E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,B,837,63.1211,B11,2.1316549845,linsitinib,1.9531E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,B,882,71.8008,B11,2.2072060175,linsitinib,1.9531E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,B,1111,90.1058,B11,2.5402142734,linsitinib,1.9531E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,B,1100,97.3369,B11,2.5258589804,linsitinib,1.9531E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,B,1278,112.4825,B11,2.7422432929,linsitinib,1.9531E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,B,1369,120.5733,B11,2.8414779032,linsitinib,1.9531E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,B,1306,136.3353,B11,2.7735103535,linsitinib,1.9531E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
11,B,1286,145.3658,B11,2.7512460993,linsitinib,1.9531E-08,M,osimertinib,6.25E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,C,288,0,C02,0,linsitinib,0,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,C,548,18.2839,C02,0.9281070815,linsitinib,0,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,C,568,24.6797,C02,0.9798221181,linsitinib,0,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,C,1031,38.9231,C02,1.8399036159,linsitinib,0,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,C,1134,48.8636,C02,1.9772799235,linsitinib,0,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,C,1728,63.1211,C02,2.5849625007,linsitinib,0,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,C,1911,71.8008,C02,2.7301870615,linsitinib,0,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,C,3274,90.1058,C02,3.506913605,linsitinib,0,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,C,2947,97.3369,C02,3.3551063437,linsitinib,0,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,C,4716,112.4825,C02,4.0334230015,linsitinib,0,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,C,5257,120.5733,C02,4.1900990181,linsitinib,0,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,C,6280,136.3353,C02,4.4466238423,linsitinib,0,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
2,C,6771,145.3658,C02,4.5552282025,linsitinib,0,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,C,315,0,C03,0,linsitinib,0.000005,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,C,597,18.2839,C03,0.9223791029,linsitinib,0.000005,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,C,640,24.6797,C03,1.0227200765,linsitinib,0.000005,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,C,933,38.9231,C03,1.5665252525,linsitinib,0.000005,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,C,1011,48.8636,C03,1.6823592635,linsitinib,0.000005,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,C,1050,63.1211,C03,1.7369655942,linsitinib,0.000005,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,C,1083,71.8008,C03,1.7816095092,linsitinib,0.000005,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,C,1145,90.1058,C03,1.8619238646,linsitinib,0.000005,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,C,1143,97.3369,C03,1.8594016698,linsitinib,0.000005,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,C,1274,112.4825,C03,2.0159415439,linsitinib,0.000005,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,C,1317,120.5733,C03,2.0638316119,linsitinib,0.000005,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,C,1244,136.3353,C03,1.9815627517,linsitinib,0.000005,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
3,C,1256,145.3658,C03,1.9954127305,linsitinib,0.000005,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,C,329,0,C04,0,linsitinib,0.0000025,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,C,664,18.2839,C04,1.0130956576,linsitinib,0.0000025,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,C,688,24.6797,C04,1.064320981,linsitinib,0.0000025,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,C,1064,38.9231,C04,1.6933386618,linsitinib,0.0000025,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,C,1117,48.8636,C04,1.7634696967,linsitinib,0.0000025,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,C,1183,63.1211,C04,1.8462905846,linsitinib,0.0000025,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,C,1202,71.8008,C04,1.869277407,linsitinib,0.0000025,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,C,1297,90.1058,C04,1.9790189905,linsitinib,0.0000025,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,C,1211,97.3369,C04,1.880039376,linsitinib,0.0000025,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,C,1385,112.4825,C04,2.0737264872,linsitinib,0.0000025,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,C,1451,120.5733,C04,2.1408880303,linsitinib,0.0000025,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,C,1303,136.3353,C04,1.9856775948,linsitinib,0.0000025,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
4,C,1257,145.3658,C04,1.9338251607,linsitinib,0.0000025,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,C,380,0,C05,0,linsitinib,0.00000125,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,C,773,18.2839,C05,1.0244689956,linsitinib,0.00000125,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,C,799,24.6797,C05,1.0721960846,linsitinib,0.00000125,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,C,1279,38.9231,C05,1.7509449406,linsitinib,0.00000125,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,C,1328,48.8636,C05,1.805183823,linsitinib,0.00000125,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,C,1399,63.1211,C05,1.8803246388,linsitinib,0.00000125,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,C,1413,71.8008,C05,1.894690142,linsitinib,0.00000125,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,C,1617,90.1058,C05,2.0892483551,linsitinib,0.00000125,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,C,1530,97.3369,C05,2.0094603292,linsitinib,0.00000125,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,C,1812,112.4825,C05,2.2535116317,linsitinib,0.00000125,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,C,1862,120.5733,C05,2.2927817492,linsitinib,0.00000125,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,C,1799,136.3353,C05,2.2431238629,linsitinib,0.00000125,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
5,C,1741,145.3658,C05,2.1958448793,linsitinib,0.00000125,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,C,392,0,C06,0,linsitinib,0.000000625,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,C,777,18.2839,C06,0.9870609443,linsitinib,0.000000625,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
6,C,867,24.6797,C06,1.1451783391,linsitinib,0.000000625,M,osimertinib,3.125E-09,M,2017-08-24,PC9c1,2,Linsitinib_Osimertinib
