expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,ch2posfrac,per_via,per_via_std,bliss,loewe_pervia,CI,loewe
HTS018,2017-07-28,PC9c1-O4a,95640,G21,PC9c1-O4a_G21,PC9c1,-15.1,osimertinib,2e-10,M,cabozantinib,6.100000000000001e-11,M,54,0,2017-07-27 23:55:15,54,0.0,0.549187737419,0.0375561400823,0.3148613249182377,,0.019408182307252123,0.028434108095297273
HTS018,2017-07-28,PC9c1-O4a,95640,H21,PC9c1-O4a_H21,PC9c1,-15.1,osimertinib,0.0,M,cabozantinib,6.100000000000001e-11,M,37,0,2017-07-27 23:55:15,37,0.0,1.00203979884,0.0685243760722,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,I21,PC9c1-O4a_I21,PC9c1,-15.1,osimertinib,2e-07,M,carfilzomib,6.100000000000001e-11,M,32,0,2017-07-27 23:55:15,32,0.0,0.271917821726,0.0185950688768,0.006919184508822285,,0.6668830862236707,0.04620916379272601
HTS018,2017-07-28,PC9c1-O4a,95640,J21,PC9c1-O4a_J21,PC9c1,-15.1,osimertinib,5e-08,M,carfilzomib,6.100000000000001e-11,M,37,0,2017-07-27 23:55:15,37,0.0,0.259230785715,0.0177274673825,0.06838458542995363,,0.1413524883437532,
HTS018,2017-07-28,PC9c1-O4a,95640,K21,PC9c1-O4a_K21,PC9c1,-15.1,osimertinib,1.2e-08,M,carfilzomib,6.100000000000001e-11,M,39,0,2017-07-27 23:55:15,39,0.0,0.300153277936,0.0205259472932,0.10052175143015907,,0.06626991572876738,0.05098702679097275
HTS018,2017-07-28,PC9c1-O4a,95640,L21,PC9c1-O4a_L21,PC9c1,-15.1,osimertinib,3.1e-09,M,carfilzomib,6.100000000000001e-11,M,47,0,2017-07-27 23:55:15,47,0.0,0.35523041843599995,0.0242923911939,0.23065280471319433,,0.04690183356452864,0.07712157819701984
HTS018,2017-07-28,PC9c1-O4a,95640,M21,PC9c1-O4a_M21,PC9c1,-15.1,osimertinib,7.8e-10,M,carfilzomib,6.100000000000001e-11,M,47,0,2017-07-27 23:55:15,47,0.0,0.147517352263,0.0100879571205,0.5131626453378287,,0.0007335808760191161,
HTS018,2017-07-28,PC9c1-O4a,95640,N21,PC9c1-O4a_N21,PC9c1,-15.1,osimertinib,2e-10,M,carfilzomib,6.100000000000001e-11,M,48,0,2017-07-27 23:55:15,48,0.0,0.497574841901,0.0340265981751,0.2855048440745023,,0.10628668471546304,0.12484069894065825
HTS018,2017-07-28,PC9c1-O4a,95640,O21,PC9c1-O4a_O21,PC9c1,-15.1,osimertinib,0.0,M,carfilzomib,6.100000000000001e-11,M,30,0,2017-07-27 23:55:15,30,0.0,0.9081394161669999,0.0621030092335,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,O22,PC9c1-O4a_O22,PC9c1,-15.1,control,0.0,M,control,0.0,M,38,0,2017-07-27 23:55:15,38,0.0,0.9639391787899999,0.0659188695647,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,N22,PC9c1-O4a_N22,PC9c1,-15.1,osimertinib,2e-10,M,control,0.0,M,25,0,2017-07-27 23:55:15,25,0.0,1.02603249993,0.0701651141694,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,M22,PC9c1-O4a_M22,PC9c1,-15.1,osimertinib,7.8e-10,M,control,0.0,M,46,0,2017-07-27 23:55:15,46,0.0,0.735944311222,0.050327466842099995,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,L22,PC9c1-O4a_L22,PC9c1,-15.1,osimertinib,3.1e-09,M,control,0.0,M,23,0,2017-07-27 23:55:15,23,0.0,0.738606854071,0.05050954452769999,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,K22,PC9c1-O4a_K22,PC9c1,-15.1,osimertinib,1.2e-08,M,control,0.0,M,39,0,2017-07-27 23:55:15,39,0.0,0.405560124106,0.027734182311299996,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,J22,PC9c1-O4a_J22,PC9c1,-15.1,osimertinib,5e-08,M,control,0.0,M,23,0,2017-07-27 23:55:15,23,0.0,0.38752558461,0.026500892407900004,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,I22,PC9c1-O4a_I22,PC9c1,-15.1,osimertinib,2e-07,M,control,0.0,M,35,0,2017-07-27 23:55:15,35,0.0,0.34554886388800005,0.023630319202799996,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,H22,PC9c1-O4a_H22,PC9c1,-15.1,control,0.0,M,control,0.0,M,48,0,2017-07-27 23:55:15,48,0.0,0.939344338372,0.0642369542394,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,G22,PC9c1-O4a_G22,PC9c1,-15.1,osimertinib,2e-10,M,control,0.0,M,36,0,2017-07-27 23:55:15,36,0.0,0.78646629132,0.05378240662409999,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,F22,PC9c1-O4a_F22,PC9c1,-15.1,osimertinib,7.8e-10,M,control,0.0,M,50,0,2017-07-27 23:55:15,50,0.0,0.669110554545,0.0457570481001,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,E22,PC9c1-O4a_E22,PC9c1,-15.1,osimertinib,3.1e-09,M,control,0.0,M,48,0,2017-07-27 23:55:15,48,0.0,0.620693665583,0.04244606473259999,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,D22,PC9c1-O4a_D22,PC9c1,-15.1,osimertinib,1.2e-08,M,control,0.0,M,30,0,2017-07-27 23:55:15,30,0.0,0.41863306042,0.028628173553400003,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,C22,PC9c1-O4a_C22,PC9c1,-15.1,osimertinib,5e-08,M,control,0.0,M,33,0,2017-07-27 23:55:15,33,0.0,0.385636804933,0.026371728427599998,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,B22,PC9c1-O4a_B22,PC9c1,-15.1,osimertinib,2e-07,M,control,0.0,M,49,0,2017-07-27 23:55:15,49,0.0,0.302860163862,0.020711057375,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,B23,PC9c1-O4a_B23,PC9c1,-15.1,control,0.0,M,control,0.0,M,47,1,2017-07-27 23:55:15,47,0.0212765957447,0.845470971353,0.057817434862800006,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,C23,PC9c1-O4a_C23,PC9c1,-15.1,control,0.0,M,control,0.0,M,26,0,2017-07-27 23:55:15,26,0.0,1.06904882766,0.07310678077989999,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,D23,PC9c1-O4a_D23,PC9c1,-15.1,control,0.0,M,control,0.0,M,39,0,2017-07-27 23:55:15,39,0.0,0.966854046328,0.0661182024451,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,E23,PC9c1-O4a_E23,PC9c1,-15.1,control,0.0,M,control,0.0,M,31,0,2017-07-27 23:55:15,31,0.0,0.986160006488,0.06743843830400001,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,F23,PC9c1-O4a_F23,PC9c1,-15.1,control,0.0,M,control,0.0,M,32,0,2017-07-27 23:55:15,32,0.0,1.11876121229,0.076506356469,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,G23,PC9c1-O4a_G23,PC9c1,-15.1,control,0.0,M,control,0.0,M,36,0,2017-07-27 23:55:15,36,0.0,0.915995658395,0.06264025745209999,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,H23,PC9c1-O4a_H23,PC9c1,-15.1,control,0.0,M,control,0.0,M,25,0,2017-07-27 23:55:15,25,0.0,0.709866860812,0.0485441634035,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,I23,PC9c1-O4a_I23,PC9c1,-15.1,control,0.0,M,control,0.0,M,41,0,2017-07-27 23:55:15,41,0.0,1.28681296594,0.0879985562598,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,J23,PC9c1-O4a_J23,PC9c1,-15.1,control,0.0,M,control,0.0,M,46,0,2017-07-27 23:55:15,46,0.0,0.810694472361,0.055439247990199995,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,K23,PC9c1-O4a_K23,PC9c1,-15.1,control,0.0,M,control,0.0,M,30,0,2017-07-27 23:55:15,30,0.0,1.01012620651,0.0690773641281,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,L23,PC9c1-O4a_L23,PC9c1,-15.1,control,0.0,M,control,0.0,M,82,0,2017-07-27 23:55:15,82,0.0,1.578989494,0.107979014433,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,M23,PC9c1-O4a_M23,PC9c1,-15.1,control,0.0,M,control,0.0,M,40,0,2017-07-27 23:55:15,40,0.0,0.9893796029240001,0.0676586100349,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,N23,PC9c1-O4a_N23,PC9c1,-15.1,control,0.0,M,control,0.0,M,42,0,2017-07-27 23:55:15,42,0.0,1.1199490018,0.0765875833177,,,,
HTS018,2017-07-28,PC9c1-O4a,95640,O23,PC9c1-O4a_O23,PC9c1,-15.1,control,0.0,M,control,0.0,M,46,0,2017-07-27 23:55:15,46,0.0,0.8692861497200001,0.059446033088600005,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,O02,PC9c1-O4b_O02,PC9c1,-14.9,control,0.0,M,control,0.0,M,39,0,2017-07-28 00:06:33,39,0.0,0.9347524430230001,0.06392293800559999,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,N02,PC9c1-O4b_N02,PC9c1,-14.9,control,0.0,M,control,0.0,M,51,0,2017-07-28 00:06:33,51,0.0,0.946802340158,0.0647469688313,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,M02,PC9c1-O4b_M02,PC9c1,-14.9,control,0.0,M,control,0.0,M,37,1,2017-07-28 00:06:33,37,0.027027027026999998,0.831049040579,0.05683119279019999,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,L02,PC9c1-O4b_L02,PC9c1,-14.9,control,0.0,M,control,0.0,M,40,0,2017-07-28 00:06:33,40,0.0,0.9585537281090001,0.0655505861411,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,K02,PC9c1-O4b_K02,PC9c1,-14.9,control,0.0,M,control,0.0,M,36,0,2017-07-28 00:06:33,36,0.0,0.904297607304,0.0618402875775,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,J02,PC9c1-O4b_J02,PC9c1,-14.9,control,0.0,M,control,0.0,M,29,0,2017-07-28 00:06:33,29,0.0,0.9912652876799999,0.0677875623695,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,I02,PC9c1-O4b_I02,PC9c1,-14.9,control,0.0,M,control,0.0,M,39,0,2017-07-28 00:06:33,39,0.0,0.853947259523,0.05839708485169999,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,H02,PC9c1-O4b_H02,PC9c1,-14.9,control,0.0,M,control,0.0,M,53,0,2017-07-28 00:06:33,53,0.0,0.852383601404,0.0582901542715,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,G02,PC9c1-O4b_G02,PC9c1,-14.9,control,0.0,M,control,0.0,M,31,0,2017-07-28 00:06:33,31,0.0,0.876964383123,0.0599711081943,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,F02,PC9c1-O4b_F02,PC9c1,-14.9,control,0.0,M,control,0.0,M,37,0,2017-07-28 00:06:33,37,0.0,0.9706939420649999,0.06638079327219999,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,E02,PC9c1-O4b_E02,PC9c1,-14.9,control,0.0,M,control,0.0,M,36,0,2017-07-28 00:06:33,36,0.0,1.16955792112,0.0799800835438,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,D02,PC9c1-O4b_D02,PC9c1,-14.9,control,0.0,M,control,0.0,M,34,0,2017-07-28 00:06:33,34,0.0,0.880903608132,0.060240491642300005,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,C02,PC9c1-O4b_C02,PC9c1,-14.9,control,0.0,M,control,0.0,M,30,0,2017-07-28 00:06:33,30,0.0,1.12542246279,0.0769618853159,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,B02,PC9c1-O4b_B02,PC9c1,-14.9,control,0.0,M,control,0.0,M,35,0,2017-07-28 00:06:33,35,0.0,0.818776150836,0.0559919126406,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,B03,PC9c1-O4b_B03,PC9c1,-14.9,osimertinib,2e-07,M,tanespimycin,4e-06,M,41,0,2017-07-28 00:06:33,41,0.0,0.19503504810199998,0.013337449269900001,-0.15446222171231724,,9.054373767384938,
HTS018,2017-07-28,PC9c1-O4b,95641,C03,PC9c1-O4b_C03,PC9c1,-14.9,osimertinib,5e-08,M,tanespimycin,4e-06,M,28,0,2017-07-28 00:06:33,28,0.0,0.174311314659,0.011920259148600001,-0.12910460425522416,,5.895482528421207,
HTS018,2017-07-28,PC9c1-O4b,95641,D03,PC9c1-O4b_D03,PC9c1,-14.9,osimertinib,1.2e-08,M,tanespimycin,4e-06,M,35,0,2017-07-28 00:06:33,35,0.0,0.16259127138,0.0111187853407,-0.10869566944392052,,4.567720945683205,
HTS018,2017-07-28,PC9c1-O4b,95641,E03,PC9c1-O4b_E03,PC9c1,-14.9,osimertinib,3.1e-09,M,tanespimycin,4e-06,M,37,0,2017-07-28 00:06:33,37,0.0,0.141278453631,0.009661310757059999,-0.06785213378069409,,2.7768025750312253,
HTS018,2017-07-28,PC9c1-O4b,95641,F03,PC9c1-O4b_F03,PC9c1,-14.9,osimertinib,7.8e-10,M,tanespimycin,4e-06,M,42,0,2017-07-28 00:06:33,42,0.0,0.154773250996,0.010584150918399999,-0.0694416096377469,,3.8271252338576565,
HTS018,2017-07-28,PC9c1-O4b,95641,G03,PC9c1-O4b_G03,PC9c1,-14.9,osimertinib,2e-10,M,tanespimycin,4e-06,M,40,0,2017-07-28 00:06:33,40,0.0,0.134427107662,0.009192782253209998,-0.04005199845190556,,2.335116001141551,
HTS018,2017-07-28,PC9c1-O4b,95641,H03,PC9c1-O4b_H03,PC9c1,-14.9,osimertinib,0.0,M,tanespimycin,4e-06,M,39,0,2017-07-28 00:06:33,39,0.0,0.115328423741,0.00788672095598,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,I03,PC9c1-O4b_I03,PC9c1,-14.9,osimertinib,2e-07,M,buparlisib,4e-06,M,47,0,2017-07-28 00:06:33,47,0.0,0.125391549853,0.00857488667455,-0.06442201059365579,,0.043493386936342984,
HTS018,2017-07-28,PC9c1-O4b,95641,J03,PC9c1-O4b_J03,PC9c1,-14.9,osimertinib,5e-08,M,buparlisib,4e-06,M,24,0,2017-07-28 00:06:33,24,0.0,0.173002158255,0.0118307326389,-0.10506919548143054,,0.03824997875636545,
HTS018,2017-07-28,PC9c1-O4b,95641,K03,PC9c1-O4b_K03,PC9c1,-14.9,osimertinib,1.2e-08,M,buparlisib,4e-06,M,34,0,2017-07-28 00:06:33,34,0.0,0.12259960838600001,0.00838396007935,-0.041609687038460366,,0.0028464460909846077,
HTS018,2017-07-28,PC9c1-O4b,95641,L03,PC9c1-O4b_L03,PC9c1,-14.9,osimertinib,3.1e-09,M,buparlisib,4e-06,M,28,0,2017-07-28 00:06:33,28,0.0,0.180028948314,0.012311258866700002,-0.06968985466089456,,0.01141878737241121,
HTS018,2017-07-28,PC9c1-O4b,95641,M03,PC9c1-O4b_M03,PC9c1,-14.9,osimertinib,7.8e-10,M,buparlisib,4e-06,M,53,0,2017-07-28 00:06:33,53,0.0,0.14418947653,0.00986038072225,-0.015960035280640328,,0.0018365189475123222,
HTS018,2017-07-28,PC9c1-O4b,95641,N03,PC9c1-O4b_N03,PC9c1,-14.9,osimertinib,2e-10,M,buparlisib,4e-06,M,52,0,2017-07-28 00:06:33,52,0.0,0.16849197278099998,0.0115223041255,-0.026672744541260313,,0.0054886224350214514,
HTS018,2017-07-28,PC9c1-O4b,95641,O03,PC9c1-O4b_O03,PC9c1,-14.9,osimertinib,0.0,M,buparlisib,4e-06,M,44,0,2017-07-28 00:06:33,44,0.0,0.173306162885,0.0118515219605,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,O04,PC9c1-O4b_O04,PC9c1,-14.9,osimertinib,0.0,M,buparlisib,1e-06,M,32,0,2017-07-28 00:06:33,32,0.0,0.300883269947,0.0205758677127,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,N04,PC9c1-O4b_N04,PC9c1,-14.9,osimertinib,2e-10,M,buparlisib,1e-06,M,49,0,2017-07-28 00:06:33,49,0.0,0.26988873839,0.0184563102469,-0.023671105826939765,,0.0744044311508318,0.03438761314770516
HTS018,2017-07-28,PC9c1-O4b,95641,M04,PC9c1-O4b_M04,PC9c1,-14.9,osimertinib,7.8e-10,M,buparlisib,1e-06,M,33,0,2017-07-28 00:06:33,33,0.0,0.233153931116,0.0159442046883,-0.010530032783049148,,0.021497139479160154,
HTS018,2017-07-28,PC9c1-O4b,95641,L04,PC9c1-O4b_L04,PC9c1,-14.9,osimertinib,3.1e-09,M,buparlisib,1e-06,M,28,0,2017-07-28 00:06:33,28,0.0,0.226805326083,0.015510056065400001,-0.035241525069388796,,0.02094667516723068,
HTS018,2017-07-28,PC9c1-O4b,95641,K04,PC9c1-O4b_K04,PC9c1,-14.9,osimertinib,1.2e-08,M,buparlisib,1e-06,M,41,0,2017-07-28 00:06:33,41,0.0,0.205420685711,0.0140476699,-0.06481107343790285,,0.020699308916536183,
HTS018,2017-07-28,PC9c1-O4b,95641,J04,PC9c1-O4b_J04,PC9c1,-14.9,osimertinib,5e-08,M,buparlisib,1e-06,M,47,0,2017-07-28 00:06:33,47,0.0,0.248700179458,0.017007333088200002,-0.1307592381998255,,0.15262603742313818,
HTS018,2017-07-28,PC9c1-O4b,95641,I04,PC9c1-O4b_I04,PC9c1,-14.9,osimertinib,2e-07,M,buparlisib,1e-06,M,27,0,2017-07-28 00:06:33,27,0.0,0.244015977287,0.016687004462899998,-0.13816449437299427,,0.46634936161115237,
HTS018,2017-07-28,PC9c1-O4b,95641,H04,PC9c1-O4b_H04,PC9c1,-14.9,osimertinib,0.0,M,tanespimycin,1e-06,M,33,1,2017-07-28 00:06:33,33,0.030303030303,0.15485513203,0.010589750343500001,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,G04,PC9c1-O4b_G04,PC9c1,-14.9,osimertinib,2e-10,M,tanespimycin,1e-06,M,36,0,2017-07-28 00:06:33,36,0.0,0.172878550986,0.011822279770100001,-0.04615809888049441,,1.4226374790413052,
HTS018,2017-07-28,PC9c1-O4b,95641,F04,PC9c1-O4b_F04,PC9c1,-14.9,osimertinib,7.8e-10,M,tanespimycin,1e-06,M,30,0,2017-07-28 00:06:33,30,0.0,0.190774695734,0.013046105564600001,-0.076197194713571,,2.041651347209191,
HTS018,2017-07-28,PC9c1-O4b,95641,E04,PC9c1-O4b_E04,PC9c1,-14.9,osimertinib,3.1e-09,M,tanespimycin,1e-06,M,34,0,2017-07-28 00:06:33,34,0.0,0.16093574354499998,0.0110055722606,-0.06234389527322076,,1.1009276779313284,
HTS018,2017-07-28,PC9c1-O4b,95641,D04,PC9c1-O4b_D04,PC9c1,-14.9,osimertinib,1.2e-08,M,tanespimycin,1e-06,M,23,0,2017-07-28 00:06:33,23,0.0,0.19280528662799998,0.0131849672887,-0.12043795268792071,,2.1338125703563904,
HTS018,2017-07-28,PC9c1-O4b,95641,C04,PC9c1-O4b_C04,PC9c1,-14.9,osimertinib,5e-08,M,tanespimycin,1e-06,M,53,0,2017-07-28 00:06:33,53,0.0,0.20243945434500002,0.0138437987368,-0.14173897062088264,,2.6019675543776497,
HTS018,2017-07-28,PC9c1-O4b,95641,B04,PC9c1-O4b_B04,PC9c1,-14.9,osimertinib,2e-07,M,tanespimycin,1e-06,M,40,0,2017-07-28 00:06:33,40,0.0,0.20156376850000002,0.013783915061299999,-0.14708534779848675,,2.722177573956997,
HTS018,2017-07-28,PC9c1-O4b,95641,B05,PC9c1-O4b_B05,PC9c1,-14.9,osimertinib,2e-07,M,tanespimycin,2.5e-07,M,30,0,2017-07-28 00:06:33,30,0.0,0.232110341852,0.0158728389569,-0.16777128684646553,,1.4370106758365726,
HTS018,2017-07-28,PC9c1-O4b,95641,C05,PC9c1-O4b_C05,PC9c1,-14.9,osimertinib,5e-08,M,tanespimycin,2.5e-07,M,43,0,2017-07-28 00:06:33,43,0.0,0.17280326097100002,0.011817131070999999,-0.10111594494937286,,0.38654753076456894,
HTS018,2017-07-28,PC9c1-O4b,95641,D05,PC9c1-O4b_D05,PC9c1,-14.9,osimertinib,1.2e-08,M,tanespimycin,2.5e-07,M,55,0,2017-07-28 00:06:33,55,0.0,0.17727684950999997,0.0121230569074,-0.09181097478347162,,0.397891420668446,
HTS018,2017-07-28,PC9c1-O4b,95641,E05,PC9c1-O4b_E05,PC9c1,-14.9,osimertinib,3.1e-09,M,tanespimycin,2.5e-07,M,45,0,2017-07-28 00:06:33,45,0.0,0.154894757931,0.010592460156199999,-0.038457712448161485,,0.24118430162443344,
HTS018,2017-07-28,PC9c1-O4b,95641,F05,PC9c1-O4b_F05,PC9c1,-14.9,osimertinib,7.8e-10,M,tanespimycin,2.5e-07,M,42,0,2017-07-28 00:06:33,42,0.0,0.194803921244,0.0133216436864,-0.05948780808168705,,0.5521831243764802,
HTS018,2017-07-28,PC9c1-O4b,95641,G05,PC9c1-O4b_G05,PC9c1,-14.9,osimertinib,2e-10,M,tanespimycin,2.5e-07,M,38,0,2017-07-28 00:06:33,38,0.0,0.16934297799800002,0.011580500019,-0.0196860306534187,,0.33012895340905374,
HTS018,2017-07-28,PC9c1-O4b,95641,H05,PC9c1-O4b_H05,PC9c1,-14.9,osimertinib,0.0,M,tanespimycin,2.5e-07,M,41,0,2017-07-28 00:06:33,41,0.0,0.18288402507399998,0.012506502961600002,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,I05,PC9c1-O4b_I05,PC9c1,-14.9,osimertinib,2e-07,M,buparlisib,2.5e-07,M,36,1,2017-07-28 00:06:33,36,0.0277777777778,0.271104032768,0.0185394180128,-0.050869011323701224,,0.6735982018795145,0.02621963313036442
HTS018,2017-07-28,PC9c1-O4b,95641,J05,PC9c1-O4b_J05,PC9c1,-14.9,osimertinib,5e-08,M,buparlisib,2.5e-07,M,36,0,2017-07-28 00:06:33,36,0.0,0.248277817355,0.0169784499044,-0.002889420215048427,,0.12522285408881864,
HTS018,2017-07-28,PC9c1-O4b,95641,K05,PC9c1-O4b_K05,PC9c1,-14.9,osimertinib,1.2e-08,M,buparlisib,2.5e-07,M,36,0,2017-07-28 00:06:33,36,0.0,0.258414419415,0.0176716402672,0.03413850588882367,,0.04503352434215583,
HTS018,2017-07-28,PC9c1-O4b,95641,L05,PC9c1-O4b_L05,PC9c1,-14.9,osimertinib,3.1e-09,M,buparlisib,2.5e-07,M,46,0,2017-07-28 00:06:33,46,0.0,0.29088533529399996,0.019892160104599998,0.10768308021377943,,0.05031661355389021,0.020825926785391115
HTS018,2017-07-28,PC9c1-O4b,95641,M05,PC9c1-O4b_M05,PC9c1,-14.9,osimertinib,7.8e-10,M,buparlisib,2.5e-07,M,43,0,2017-07-28 00:06:33,43,0.0,0.338736977632,0.0231644891468,0.12445520138737842,,0.1685127767342423,0.0924317162853158
HTS018,2017-07-28,PC9c1-O4b,95641,N05,PC9c1-O4b_N05,PC9c1,-14.9,osimertinib,2e-10,M,buparlisib,2.5e-07,M,33,0,2017-07-28 00:06:33,33,0.0,0.381431465586,0.0260841467813,0.13084993184650745,,0.5606784579248612,0.3302588328873242
HTS018,2017-07-28,PC9c1-O4b,95641,O05,PC9c1-O4b_O05,PC9c1,-14.9,osimertinib,0.0,M,buparlisib,2.5e-07,M,45,0,2017-07-28 00:06:33,45,0.0,0.626018942624,0.042810233188899996,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,O06,PC9c1-O4b_O06,PC9c1,-14.9,osimertinib,0.0,M,buparlisib,6.3e-08,M,43,0,2017-07-28 00:06:33,43,0.0,0.5904866144049999,0.040380359021800004,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,N06,PC9c1-O4b_N06,PC9c1,-14.9,osimertinib,2e-10,M,buparlisib,6.3e-08,M,34,1,2017-07-28 00:06:33,34,0.0294117647059,0.318992255262,0.021814248584799998,0.16421246490933278,,0.02377417615569199,0.012361805907463361
HTS018,2017-07-28,PC9c1-O4b,95641,M06,PC9c1-O4b_M06,PC9c1,-14.9,osimertinib,7.8e-10,M,buparlisib,6.3e-08,M,37,0,2017-07-28 00:06:33,37,0.0,0.36200341882700005,0.0247555620445,0.07489834721477046,,0.08928798110967548,0.05423256994331081
HTS018,2017-07-28,PC9c1-O4b,95641,L06,PC9c1-O4b_L06,PC9c1,-14.9,osimertinib,3.1e-09,M,buparlisib,6.3e-08,M,47,0,2017-07-28 00:06:33,47,0.0,0.325693207809,0.0222724924519,0.050252787204300375,,0.04901240414577861,0.02802628033135401
HTS018,2017-07-28,PC9c1-O4b,95641,K06,PC9c1-O4b_K06,PC9c1,-14.9,osimertinib,1.2e-08,M,buparlisib,6.3e-08,M,37,0,2017-07-28 00:06:33,37,0.0,0.277602297337,0.0189838010859,-0.0016544391574272455,,0.04911873983714373,0.006036490754960381
HTS018,2017-07-28,PC9c1-O4b,95641,J06,PC9c1-O4b_J06,PC9c1,-14.9,osimertinib,5e-08,M,buparlisib,6.3e-08,M,35,0,2017-07-28 00:06:33,35,0.0,0.259532607236,0.017748107412400002,-0.028072256796622563,,0.14133330490691737,
HTS018,2017-07-28,PC9c1-O4b,95641,I06,PC9c1-O4b_I06,PC9c1,-14.9,osimertinib,2e-07,M,buparlisib,6.3e-08,M,47,0,2017-07-28 00:06:33,47,0.0,0.279867445849,0.0191387030056,-0.07213278587056421,,0.7483317138324445,0.07282652827080771
HTS018,2017-07-28,PC9c1-O4b,95641,H06,PC9c1-O4b_H06,PC9c1,-14.9,osimertinib,0.0,M,tanespimycin,6.3e-08,M,31,0,2017-07-28 00:06:33,31,0.0,0.244423016829,0.0167148398151,,,,
HTS018,2017-07-28,PC9c1-O4b,95641,G06,PC9c1-O4b_G06,PC9c1,-14.9,osimertinib,2e-10,M,tanespimycin,6.3e-08,M,45,0,2017-07-28 00:06:33,45,0.0,0.18703716144000002,0.012790514713,0.012978135383110906,,0.11967594968750414,
HTS018,2017-07-28,PC9c1-O4b,95641,F06,PC9c1-O4b_F06,PC9c1,-14.9,osimertinib,7.8e-10,M,tanespimycin,6.3e-08,M,29,0,2017-07-28 00:06:33,29,0.0,0.193427833004,0.0132275400508,-0.012578944801085207,,0.13607251168161985,
HTS018,2017-07-28,PC9c1-O4b,95641,E06,PC9c1-O4b_E06,PC9c1,-14.9,osimertinib,3.1e-09,M,tanespimycin,6.3e-08,M,35,0,2017-07-28 00:06:33,35,0.0,0.19849460405400002,0.013574030604700001,-0.04287743674780578,,0.15222047679638653,
HTS018,2017-07-28,PC9c1-O4b,95641,D06,PC9c1-O4b_D06,PC9c1,-14.9,osimertinib,1.2e-08,M,tanespimycin,6.3e-08,M,35,0,2017-07-28 00:06:33,35,0.0,0.225960176182,0.015452260586899998,-0.11173572750128645,,0.2637261732995591,
HTS018,2017-07-28,PC9c1-O4b,95641,C06,PC9c1-O4b_C06,PC9c1,-14.9,osimertinib,5e-08,M,tanespimycin,6.3e-08,M,39,0,2017-07-28 00:06:33,39,0.0,0.204572482562,0.013989665625499999,-0.10876296588447656,,0.2239440488104083,
HTS018,2017-07-28,PC9c1-O4b,95641,B06,PC9c1-O4b_B06,PC9c1,-14.9,osimertinib,2e-07,M,tanespimycin,6.3e-08,M,35,0,2017-07-28 00:06:33,35,0.0,0.218729513237,0.014957792535299998,-0.1327408878334605,,0.5059713692429668,
