expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,per_via,per_via_std,drug2.conc.original,bliss,loewe_pervia,CI,loewe
HTS015,2017-06-02,PC9c1-D3b,93969,B18,PC9c1-D3b_B18,PC9c1,5.3,control,0.0,M,control,0.0,M,118,1,2017-06-02 16:15:05,119,1.06201809349,0.0991822882764,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,B19,PC9c1-D3b_B19,PC9c1,5.3,control,0.0,M,control,0.0,M,132,0,2017-06-02 16:15:05,132,1.00180833562,0.093559275261,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,B20,PC9c1-D3b_B20,PC9c1,5.3,control,0.0,M,control,0.0,M,134,0,2017-06-02 16:15:05,134,1.03970541892,0.097098498805,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,B21,PC9c1-D3b_B21,PC9c1,5.3,control,0.0,M,control,0.0,M,121,0,2017-06-02 16:15:05,121,1.05268435918,0.0983106071512,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,B22,PC9c1-D3b_B22,PC9c1,5.3,control,0.0,M,control,0.0,M,124,0,2017-06-02 16:15:05,124,1.09752641949,0.102498424835,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,B23,PC9c1-D3b_B23,PC9c1,5.3,control,0.0,M,control,0.0,M,124,0,2017-06-02 16:15:05,124,0.915304913943,0.085480686621,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C02,PC9c1-D3b_C02,PC9c1,5.3,dronedarone,1e-05,M,osimertinib,0.0,M,81,2,2017-06-02 16:15:05,83,0.0316368618762,0.00295457899822,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C03,PC9c1-D3b_C03,PC9c1,5.3,dronedarone,3.1e-06,M,osimertinib,0.0,M,86,0,2017-06-02 16:15:05,86,0.943661169513,0.0881288885035,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C04,PC9c1-D3b_C04,PC9c1,5.3,dronedarone,1.11e-06,M,osimertinib,0.0,M,107,1,2017-06-02 16:15:05,108,1.0276070362,0.0959686260749,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C05,PC9c1-D3b_C05,PC9c1,5.3,dronedarone,3.7e-07,M,osimertinib,0.0,M,117,0,2017-06-02 16:15:05,117,0.839661832757,0.0784163494593,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C06,PC9c1-D3b_C06,PC9c1,5.3,dronedarone,1.23e-07,M,osimertinib,0.0,M,107,0,2017-06-02 16:15:05,107,0.814105511814,0.0760296345751,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C07,PC9c1-D3b_C07,PC9c1,5.3,dronedarone,4.11e-08,M,osimertinib,0.0,M,106,1,2017-06-02 16:15:05,107,0.981398299939,0.0916531739856,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C08,PC9c1-D3b_C08,PC9c1,5.3,dronedarone,0.0,M,osimertinib,0.0,M,99,0,2017-06-02 16:15:05,99,0.981884217361,0.0916985540051,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C09,PC9c1-D3b_C09,PC9c1,5.3,thioridazine,1e-05,M,osimertinib,0.0,M,79,1,2017-06-02 16:15:05,80,0.194512791872,0.0181656262874,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C10,PC9c1-D3b_C10,PC9c1,5.3,thioridazine,3.1e-06,M,osimertinib,0.0,M,107,0,2017-06-02 16:15:05,107,1.02394088277,0.0956262425617,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C11,PC9c1-D3b_C11,PC9c1,5.3,thioridazine,1.11e-06,M,osimertinib,0.0,M,90,1,2017-06-02 16:15:05,91,1.03241003975,0.0964171804699,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C12,PC9c1-D3b_C12,PC9c1,5.3,thioridazine,3.7e-07,M,osimertinib,0.0,M,99,1,2017-06-02 16:15:05,100,1.04539718946,0.0976300554992,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C13,PC9c1-D3b_C13,PC9c1,5.3,thioridazine,1.23e-07,M,osimertinib,0.0,M,118,0,2017-06-02 16:15:05,118,0.992329035507,0.0926739996879,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C14,PC9c1-D3b_C14,PC9c1,5.3,thioridazine,4.11e-08,M,osimertinib,0.0,M,151,0,2017-06-02 16:15:05,151,0.903163916742,0.0843468341078,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C15,PC9c1-D3b_C15,PC9c1,5.3,thioridazine,0.0,M,osimertinib,0.0,M,122,1,2017-06-02 16:15:05,123,1.05573320527,0.0985953400888,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C16,PC9c1-D3b_C16,PC9c1,5.3,givinostat,1e-05,M,osimertinib,0.0,M,126,2,2017-06-02 16:15:05,128,0.0175026479905,0.00163457919336,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C17,PC9c1-D3b_C17,PC9c1,5.3,givinostat,3.1e-06,M,osimertinib,0.0,M,136,0,2017-06-02 16:15:05,136,1.05297233126,0.098337500977,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C18,PC9c1-D3b_C18,PC9c1,5.3,givinostat,1.11e-06,M,osimertinib,0.0,M,122,0,2017-06-02 16:15:05,122,1.01843334727,0.0951118916504,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C19,PC9c1-D3b_C19,PC9c1,5.3,givinostat,3.7e-07,M,osimertinib,0.0,M,114,0,2017-06-02 16:15:05,114,1.19132963327,0.111258743937,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C20,PC9c1-D3b_C20,PC9c1,5.3,givinostat,1.23e-07,M,osimertinib,0.0,M,122,1,2017-06-02 16:15:05,123,0.946158283704,0.0883620949818,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C21,PC9c1-D3b_C21,PC9c1,5.3,givinostat,4.11e-08,M,osimertinib,0.0,M,93,1,2017-06-02 16:15:05,94,1.10926268226,0.10359447904,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C22,PC9c1-D3b_C22,PC9c1,5.3,givinostat,0.0,M,osimertinib,0.0,M,103,1,2017-06-02 16:15:05,104,1.25846879725,0.117528896919,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,C23,PC9c1-D3b_C23,PC9c1,5.3,control,0.0,M,control,0.0,M,101,0,2017-06-02 16:15:05,101,1.07566049572,0.100456357597,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,D02,PC9c1-D3b_D02,PC9c1,5.3,dronedarone,1e-05,M,osimertinib,1.99572595243e-08,M,98,3,2017-06-02 16:15:05,101,0.0400324429584,0.00373864562407,2e-09,-0.025861999658,,0.233637633137,
HTS015,2017-06-02,PC9c1-D3b,93969,D03,PC9c1-D3b_D03,PC9c1,5.3,dronedarone,3.1e-06,M,osimertinib,1.99572595243e-08,M,78,1,2017-06-02 16:15:05,79,0.324103593485,0.0302681623199,2e-09,0.098570979919,,0.967046536337,0.807999549735
HTS015,2017-06-02,PC9c1-D3b,93969,D04,PC9c1-D3b_D04,PC9c1,5.3,dronedarone,1.11e-06,M,osimertinib,1.99572595243e-08,M,121,0,2017-06-02 16:15:05,121,0.37621991741,0.0351353263495,2e-09,0.0840547867796,,0.634570328169,0.55720876916
HTS015,2017-06-02,PC9c1-D3b,93969,D05,PC9c1-D3b_D05,PC9c1,5.3,dronedarone,3.7e-07,M,osimertinib,1.99572595243e-08,M,123,1,2017-06-02 16:15:05,124,0.363848523524,0.0339799569991,2e-09,0.0122437842133,,0.341727263554,0.317113886397
HTS015,2017-06-02,PC9c1-D3b,93969,D06,PC9c1-D3b_D06,PC9c1,5.3,dronedarone,1.23e-07,M,osimertinib,1.99572595243e-08,M,115,1,2017-06-02 16:15:05,116,0.409770759669,0.03826865273,2e-09,-0.0451253646599,,0.436183652226,0.548749489348
HTS015,2017-06-02,PC9c1-D3b,93969,D07,PC9c1-D3b_D07,PC9c1,5.3,dronedarone,4.11e-08,M,osimertinib,1.99572595243e-08,M,118,0,2017-06-02 16:15:05,118,0.413624584262,0.0386285629275,2e-09,0.0259527991967,,0.422674851914,0.560584367883
HTS015,2017-06-02,PC9c1-D3b,93969,D08,PC9c1-D3b_D08,PC9c1,5.3,dronedarone,0.0,M,osimertinib,1.99572595243e-08,M,96,0,2017-06-02 16:15:05,96,0.479090818171,0.0447424803114,2e-09,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,D09,PC9c1-D3b_D09,PC9c1,5.3,thioridazine,1e-05,M,osimertinib,1.99572595243e-08,M,111,2,2017-06-02 16:15:05,113,0.130595928418,0.0121964052208,2e-09,-0.0434718483114,,0.410229939783,
HTS015,2017-06-02,PC9c1-D3b,93969,D10,PC9c1-D3b_D10,PC9c1,5.3,thioridazine,3.1e-06,M,osimertinib,1.99572595243e-08,M,101,1,2017-06-02 16:15:05,102,0.342375235159,0.0319745581364,2e-09,0.116257364971,,0.610495017697,0.46175022417
HTS015,2017-06-02,PC9c1-D3b,93969,D11,PC9c1-D3b_D11,PC9c1,5.3,thioridazine,1.11e-06,M,osimertinib,1.99572595243e-08,M,108,1,2017-06-02 16:15:05,109,0.419898233933,0.0392144615425,2e-09,0.0425277800086,,0.657078375081,0.72221040057
HTS015,2017-06-02,PC9c1-D3b,93969,D12,PC9c1-D3b_D12,PC9c1,5.3,thioridazine,3.7e-07,M,osimertinib,1.99572595243e-08,M,113,1,2017-06-02 16:15:05,114,0.437272438086,0.0408370453153,2e-09,0.0309706404342,,0.614470991618,0.812196729583
HTS015,2017-06-02,PC9c1-D3b,93969,D13,PC9c1-D3b_D13,PC9c1,5.3,thioridazine,1.23e-07,M,osimertinib,1.99572595243e-08,M,129,0,2017-06-02 16:15:05,129,0.417192306157,0.0389617538812,2e-09,0.0272810549497,,0.447924133579,0.593989715593
HTS015,2017-06-02,PC9c1-D3b,93969,D14,PC9c1-D3b_D14,PC9c1,5.3,thioridazine,4.11e-08,M,osimertinib,1.99572595243e-08,M,102,2,2017-06-02 16:15:05,104,0.534848781698,0.0499497384986,2e-09,-0.130313302698,,1.65450067843,2.44552759203
HTS015,2017-06-02,PC9c1-D3b,93969,D15,PC9c1-D3b_D15,PC9c1,5.3,thioridazine,0.0,M,osimertinib,1.99572595243e-08,M,109,0,2017-06-02 16:15:05,109,0.501123750012,0.0468001444989,2e-09,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,D16,PC9c1-D3b_D16,PC9c1,5.3,givinostat,1e-05,M,osimertinib,1.99572595243e-08,M,96,0,2017-06-02 16:15:05,96,0.485309931422,0.0453232857489,2e-09,-0.477470333363,,6.79521250248,2.64086981388
HTS015,2017-06-02,PC9c1-D3b,93969,D17,PC9c1-D3b_D17,PC9c1,5.3,givinostat,3.1e-06,M,osimertinib,1.99572595243e-08,M,122,0,2017-06-02 16:15:05,122,0.387669851895,0.0362046402433,2e-09,0.0839662027614,,1.61358620474,0.732842814225
HTS015,2017-06-02,PC9c1-D3b,93969,D18,PC9c1-D3b_D18,PC9c1,5.3,givinostat,1.11e-06,M,osimertinib,1.99572595243e-08,M,113,3,2017-06-02 16:15:05,116,0.538472146022,0.0502881259208,2e-09,-0.0823064220261,,2.48519034627,2.67416141873
HTS015,2017-06-02,PC9c1-D3b,93969,D19,PC9c1-D3b_D19,PC9c1,5.3,givinostat,3.7e-07,M,osimertinib,1.99572595243e-08,M,106,0,2017-06-02 16:15:05,106,0.446078645188,0.041659460467,2e-09,0.087528925828,,0.784289076412,0.914568906553
HTS015,2017-06-02,PC9c1-D3b,93969,D20,PC9c1-D3b_D20,PC9c1,5.3,givinostat,1.23e-07,M,osimertinib,1.99572595243e-08,M,143,0,2017-06-02 16:15:05,143,0.541385695122,0.0505602234194,2e-09,-0.117592641156,,1.85621015627,2.62981286334
HTS015,2017-06-02,PC9c1-D3b,93969,D21,PC9c1-D3b_D21,PC9c1,5.3,givinostat,4.11e-08,M,osimertinib,1.99572595243e-08,M,134,0,2017-06-02 16:15:05,134,0.497447093813,0.0464567801276,2e-09,-0.000598069857517,,1.09498615767,1.62829486381
HTS015,2017-06-02,PC9c1-D3b,93969,D22,PC9c1-D3b_D22,PC9c1,5.3,givinostat,0.0,M,osimertinib,1.99572595243e-08,M,124,0,2017-06-02 16:15:05,124,0.420656586806,0.0392852844162,2e-09,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,D23,PC9c1-D3b_D23,PC9c1,5.3,control,0.0,M,control,0.0,M,106,0,2017-06-02 16:15:05,106,1.14955720893,0.107357600765,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,E02,PC9c1-D3b_E02,PC9c1,5.3,dronedarone,1e-05,M,osimertinib,1.16333094793e-07,M,124,0,2017-06-02 16:15:05,124,0.0475992409486,0.00444531187033,2e-08,-0.0371859972709,,0.281079624542,
HTS015,2017-06-02,PC9c1-D3b,93969,E03,PC9c1-D3b_E03,PC9c1,5.3,dronedarone,3.1e-06,M,osimertinib,1.16333094793e-07,M,113,0,2017-06-02 16:15:05,113,0.26169308758,0.0244396205784,2e-08,0.0489121091596,,0.946815611678,
HTS015,2017-06-02,PC9c1-D3b,93969,E04,PC9c1-D3b_E04,PC9c1,5.3,dronedarone,1.11e-06,M,osimertinib,1.16333094793e-07,M,103,4,2017-06-02 16:15:05,107,0.30178855332,0.0281841519248,2e-08,0.0364473474055,,0.853235404048,0.456221965726
HTS015,2017-06-02,PC9c1-D3b,93969,E05,PC9c1-D3b_E05,PC9c1,5.3,dronedarone,3.7e-07,M,osimertinib,1.16333094793e-07,M,105,0,2017-06-02 16:15:05,105,0.342399544498,0.0319768283952,2e-08,-0.0660256327763,,1.10301556132,0.902922625031
HTS015,2017-06-02,PC9c1-D3b,93969,E06,PC9c1-D3b_E06,PC9c1,5.3,dronedarone,1.23e-07,M,osimertinib,1.16333094793e-07,M,117,0,2017-06-02 16:15:05,117,0.398437336199,0.0372102198457,2e-08,-0.130475263759,,2.02469495324,2.55708888098
HTS015,2017-06-02,PC9c1-D3b,93969,E07,PC9c1-D3b_E07,PC9c1,5.3,dronedarone,4.11e-08,M,osimertinib,1.16333094793e-07,M,135,1,2017-06-02 16:15:05,136,0.312895288641,0.0292214143135,2e-08,0.0101310494987,,0.689122419781,0.33303354151
HTS015,2017-06-02,PC9c1-D3b,93969,E08,PC9c1-D3b_E08,PC9c1,5.3,dronedarone,0.0,M,osimertinib,1.16333094793e-07,M,116,0,2017-06-02 16:15:05,116,0.274015099499,0.0255903781274,2e-08,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,E09,PC9c1-D3b_E09,PC9c1,5.3,thioridazine,1e-05,M,osimertinib,1.16333094793e-07,M,119,1,2017-06-02 16:15:05,120,0.176579885247,0.0164908650707,2e-08,-0.112556180617,,0.659235754774,
HTS015,2017-06-02,PC9c1-D3b,93969,E10,PC9c1-D3b_E10,PC9c1,5.3,thioridazine,3.1e-06,M,osimertinib,1.16333094793e-07,M,157,0,2017-06-02 16:15:05,157,0.34258430734,0.0319940834698,2e-08,-0.00555511760803,,1.43774405146,1.14162230198
HTS015,2017-06-02,PC9c1-D3b,93969,E11,PC9c1-D3b_E11,PC9c1,5.3,thioridazine,1.11e-06,M,osimertinib,1.16333094793e-07,M,119,0,2017-06-02 16:15:05,119,0.382911383993,0.0357602450507,2e-08,-0.0430945791138,,1.8305755977,2.05182065078
HTS015,2017-06-02,PC9c1-D3b,93969,E12,PC9c1-D3b_E12,PC9c1,5.3,thioridazine,3.7e-07,M,osimertinib,1.16333094793e-07,M,115,1,2017-06-02 16:15:05,116,0.384934579408,0.0359491920678,2e-08,-0.0408430662743,,1.74644515907,2.04574383688
HTS015,2017-06-02,PC9c1-D3b,93969,E13,PC9c1-D3b_E13,PC9c1,5.3,thioridazine,1.23e-07,M,osimertinib,1.16333094793e-07,M,109,0,2017-06-02 16:15:05,109,0.367589500583,0.034329328321,2e-08,-0.040965320992,,1.38231812151,1.45735338569
HTS015,2017-06-02,PC9c1-D3b,93969,E14,PC9c1-D3b_E14,PC9c1,5.3,thioridazine,4.11e-08,M,osimertinib,1.16333094793e-07,M,109,0,2017-06-02 16:15:05,109,0.356466332862,0.033290531304,2e-08,-0.0591907692267,,1.19383689196,1.14540604001
HTS015,2017-06-02,PC9c1-D3b,93969,E15,PC9c1-D3b_E15,PC9c1,5.3,thioridazine,0.0,M,osimertinib,1.16333094793e-07,M,88,0,2017-06-02 16:15:05,88,0.373298447936,0.034862489164,2e-08,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,E16,PC9c1-D3b_E16,PC9c1,5.3,givinostat,1e-05,M,osimertinib,1.16333094793e-07,M,128,0,2017-06-02 16:15:05,128,0.311990922254,0.0291369551802,2e-08,-0.306229941938,,3.90530663434,1.48505477447
HTS015,2017-06-02,PC9c1-D3b,93969,E17,PC9c1-D3b_E17,PC9c1,5.3,givinostat,3.1e-06,M,osimertinib,1.16333094793e-07,M,117,0,2017-06-02 16:15:05,117,0.39029743847,0.0364500315891,2e-08,-0.0437125744545,,3.12248946218,2.57634384249
HTS015,2017-06-02,PC9c1-D3b,93969,E18,PC9c1-D3b_E18,PC9c1,5.3,givinostat,1.11e-06,M,osimertinib,1.16333094793e-07,M,134,0,2017-06-02 16:15:05,134,0.30358597525,0.0283520138672,2e-08,0.0316304142918,,0.946792728783,0.346401795577
HTS015,2017-06-02,PC9c1-D3b,93969,E19,PC9c1-D3b_E19,PC9c1,5.3,givinostat,3.7e-07,M,osimertinib,1.16333094793e-07,M,131,1,2017-06-02 16:15:05,132,0.33852010469,0.0316145259827,2e-08,0.0536049366683,,1.0792920223,0.780688754782
HTS015,2017-06-02,PC9c1-D3b,93969,E20,PC9c1-D3b_E20,PC9c1,5.3,givinostat,1.23e-07,M,osimertinib,1.16333094793e-07,M,110,0,2017-06-02 16:15:05,110,0.35014634528,0.0327003051731,2e-08,-0.0387192257257,,1.14316141932,1.00180287272
HTS015,2017-06-02,PC9c1-D3b,93969,E21,PC9c1-D3b_E21,PC9c1,5.3,givinostat,4.11e-08,M,osimertinib,1.16333094793e-07,M,93,1,2017-06-02 16:15:05,94,0.449583598843,0.0419867894701,2e-08,-0.0844708181221,,3.62355248525,5.31151954355
HTS015,2017-06-02,PC9c1-D3b,93969,E22,PC9c1-D3b_E22,PC9c1,5.3,givinostat,0.0,M,osimertinib,1.16333094793e-07,M,109,1,2017-06-02 16:15:05,110,0.312840588342,0.029216305831,2e-08,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,E23,PC9c1-D3b_E23,PC9c1,5.3,control,0.0,M,control,0.0,M,138,0,2017-06-02 16:15:05,138,0.962450530868,0.089883634365,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,F02,PC9c1-D3b_F02,PC9c1,5.3,dronedarone,1e-05,M,osimertinib,1.43781843954e-07,M,85,0,2017-06-02 16:15:05,85,0.0318891339123,0.00297813878309,2e-07,-0.0207896525968,,0.184914517046,
HTS015,2017-06-02,PC9c1-D3b,93969,F03,PC9c1-D3b_F03,PC9c1,5.3,dronedarone,3.1e-06,M,osimertinib,1.43781843954e-07,M,109,0,2017-06-02 16:15:05,109,0.249798217027,0.0233287539299,2e-07,0.0812760077237,,0.920776794945,
HTS015,2017-06-02,PC9c1-D3b,93969,F04,PC9c1-D3b_F04,PC9c1,5.3,dronedarone,1.11e-06,M,osimertinib,1.43781843954e-07,M,118,0,2017-06-02 16:15:05,118,0.245269140233,0.0229057816632,2e-07,0.115256664844,,0.521853504832,
HTS015,2017-06-02,PC9c1-D3b,93969,F05,PC9c1-D3b_F05,PC9c1,5.3,dronedarone,3.7e-07,M,osimertinib,1.43781843954e-07,M,83,1,2017-06-02 16:15:05,84,0.368644963895,0.0344278984556,2e-07,-0.0740578818852,,1.82728383085,1.91142581385
HTS015,2017-06-02,PC9c1-D3b,93969,F06,PC9c1-D3b_F06,PC9c1,5.3,dronedarone,1.23e-07,M,osimertinib,1.43781843954e-07,M,143,0,2017-06-02 16:15:05,143,0.327910037266,0.0306236476047,2e-07,-0.0422891386884,,1.05502793963,0.700730830268
HTS015,2017-06-02,PC9c1-D3b,93969,F07,PC9c1-D3b_F07,PC9c1,5.3,dronedarone,4.11e-08,M,osimertinib,1.43781843954e-07,M,100,0,2017-06-02 16:15:05,100,0.402490599863,0.0375887557367,2e-07,-0.0581766746734,,2.58242204526,3.34612306059
HTS015,2017-06-02,PC9c1-D3b,93969,F08,PC9c1-D3b_F08,PC9c1,5.3,dronedarone,0.0,M,osimertinib,1.43781843954e-07,M,140,0,2017-06-02 16:15:05,140,0.347481886471,0.0324514703149,2e-07,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,F09,PC9c1-D3b_F09,PC9c1,5.3,thioridazine,1e-05,M,osimertinib,1.43781843954e-07,M,144,1,2017-06-02 16:15:05,145,0.170061973402,0.0158821547149,2e-07,-0.101819076636,,0.639960427143,
HTS015,2017-06-02,PC9c1-D3b,93969,F10,PC9c1-D3b_F10,PC9c1,5.3,thioridazine,3.1e-06,M,osimertinib,1.43781843954e-07,M,87,1,2017-06-02 16:15:05,88,0.32415900156,0.0302733369019,2e-07,0.0350805697033,,1.37774953564,0.917160941847
HTS015,2017-06-02,PC9c1-D3b,93969,F11,PC9c1-D3b_F11,PC9c1,5.3,thioridazine,1.11e-06,M,osimertinib,1.43781843954e-07,M,141,0,2017-06-02 16:15:05,141,0.334452252721,0.0312346276842,2e-07,0.027758638834,,1.26333380287,0.929496340165
HTS015,2017-06-02,PC9c1-D3b,93969,F12,PC9c1-D3b_F12,PC9c1,5.3,thioridazine,3.7e-07,M,osimertinib,1.43781843954e-07,M,107,1,2017-06-02 16:15:05,108,0.331395444884,0.0309491511957,2e-07,0.0353718602025,,1.11847114623,0.784304503779
HTS015,2017-06-02,PC9c1-D3b,93969,F13,PC9c1-D3b_F13,PC9c1,5.3,thioridazine,1.23e-07,M,osimertinib,1.43781843954e-07,M,156,1,2017-06-02 16:15:05,157,0.344256213377,0.0321502234335,2e-07,0.00389265270135,,1.27686450256,1.06980384876
HTS015,2017-06-02,PC9c1-D3b,93969,F14,PC9c1-D3b_F14,PC9c1,5.3,thioridazine,4.11e-08,M,osimertinib,1.43781843954e-07,M,96,1,2017-06-02 16:15:05,97,0.362524308494,0.0338562880356,2e-07,-0.0456581459152,,1.58880681006,1.61234845282
HTS015,2017-06-02,PC9c1-D3b,93969,F15,PC9c1-D3b_F15,PC9c1,5.3,thioridazine,0.0,M,osimertinib,1.43781843954e-07,M,130,1,2017-06-02 16:15:05,131,0.380991869792,0.035580980863,2e-07,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,F16,PC9c1-D3b_F16,PC9c1,5.3,givinostat,1e-05,M,osimertinib,1.43781843954e-07,M,133,0,2017-06-02 16:15:05,133,0.326192341084,0.0304632312814,2e-07,-0.320051709466,,4.41016135621,1.81490042237
HTS015,2017-06-02,PC9c1-D3b,93969,F17,PC9c1-D3b_F17,PC9c1,5.3,givinostat,3.1e-06,M,osimertinib,1.43781843954e-07,M,97,1,2017-06-02 16:15:05,98,0.38622624937,0.0360698216346,2e-07,-0.0168012804102,,3.4217251481,2.90931194047
HTS015,2017-06-02,PC9c1-D3b,93969,F18,PC9c1-D3b_F18,PC9c1,5.3,givinostat,1.11e-06,M,osimertinib,1.43781843954e-07,M,130,0,2017-06-02 16:15:05,130,0.355626269289,0.0332120774358,2e-07,0.00168103740215,,1.87376506725,1.51601811851
HTS015,2017-06-02,PC9c1-D3b,93969,F19,PC9c1-D3b_F19,PC9c1,5.3,givinostat,3.7e-07,M,osimertinib,1.43781843954e-07,M,120,0,2017-06-02 16:15:05,120,0.326705662638,0.0305111705835,2e-07,0.0912606026911,,1.132052675,0.690888329668
HTS015,2017-06-02,PC9c1-D3b,93969,F20,PC9c1-D3b_F20,PC9c1,5.3,givinostat,1.23e-07,M,osimertinib,1.43781843954e-07,M,139,0,2017-06-02 16:15:05,139,0.317380859763,0.0296403235683,2e-07,0.0145694529011,,0.930686762581,0.487725165898
HTS015,2017-06-02,PC9c1-D3b,93969,F21,PC9c1-D3b_F21,PC9c1,5.3,givinostat,4.11e-08,M,osimertinib,1.43781843954e-07,M,147,0,2017-06-02 16:15:05,147,0.322138167933,0.0300846104531,2e-07,0.0670357161251,,0.961284580016,0.563256600902
HTS015,2017-06-02,PC9c1-D3b,93969,F22,PC9c1-D3b_F22,PC9c1,5.3,givinostat,0.0,M,osimertinib,1.43781843954e-07,M,114,2,2017-06-02 16:15:05,116,0.338943492706,0.0316540663563,2e-07,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,F23,PC9c1-D3b_F23,PC9c1,5.3,control,0.0,M,control,0.0,M,112,0,2017-06-02 16:15:05,112,1.12797885433,0.105342389726,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,G02,PC9c1-D3b_G02,PC9c1,5.3,naftopidil,1e-05,M,osimertinib,0.0,M,90,1,2017-06-02 16:15:05,91,0.735460983267,0.0686849910614,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,G03,PC9c1-D3b_G03,PC9c1,5.3,naftopidil,3.1e-06,M,osimertinib,0.0,M,108,2,2017-06-02 16:15:05,110,0.834833309001,0.0779654117228,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,G04,PC9c1-D3b_G04,PC9c1,5.3,naftopidil,1.11e-06,M,osimertinib,0.0,M,99,0,2017-06-02 16:15:05,99,0.884091951864,0.0825656957919,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,G05,PC9c1-D3b_G05,PC9c1,5.3,naftopidil,3.7e-07,M,osimertinib,0.0,M,119,1,2017-06-02 16:15:05,120,1.00816533126,0.094152957589,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,G06,PC9c1-D3b_G06,PC9c1,5.3,naftopidil,1.23e-07,M,osimertinib,0.0,M,133,2,2017-06-02 16:15:05,135,0.910914074889,0.0850706244314,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,G07,PC9c1-D3b_G07,PC9c1,5.3,naftopidil,4.11e-08,M,osimertinib,0.0,M,115,0,2017-06-02 16:15:05,115,0.91690637276,0.085630247491,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,G08,PC9c1-D3b_G08,PC9c1,5.3,naftopidil,0.0,M,osimertinib,0.0,M,140,1,2017-06-02 16:15:05,141,0.861772407762,0.0804812647724,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,G09,PC9c1-D3b_G09,PC9c1,5.3,bosutinib,1e-05,M,osimertinib,0.0,M,157,0,2017-06-02 16:15:05,157,0.150095092209,0.0140174398117,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,G10,PC9c1-D3b_G10,PC9c1,5.3,bosutinib,3.1e-06,M,osimertinib,0.0,M,117,3,2017-06-02 16:15:05,120,0.240122618034,0.0224251459269,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,G11,PC9c1-D3b_G11,PC9c1,5.3,bosutinib,1.11e-06,M,osimertinib,0.0,M,125,1,2017-06-02 16:15:05,126,0.266654732777,0.0249029905787,0.0,,,,
HTS015,2017-06-02,PC9c1-D3b,93969,G12,PC9c1-D3b_G12,PC9c1,5.3,bosutinib,3.7e-07,M,osimertinib,0.0,M,117,0,2017-06-02 16:15:05,117,0.45050452859,0.0420727954621,0.0,,,,
