BlockId,Col,Row,Value,Replicate
227,3.0,5.0,67.48424,1
227,4.0,5.0,104.51562,1
227,5.0,5.0,109.00061,1
227,6.0,5.0,121.2042,1
227,1.0,6.0,26.73891,1
227,2.0,6.0,35.426662,1
227,3.0,6.0,55.995686,1
227,4.0,6.0,94.54338,1
227,5.0,6.0,104.36046,1
227,6.0,6.0,120.24535,1
228,1.0,1.0,31.607138,1
228,2.0,1.0,38.561512,1
228,3.0,1.0,50.504917,1
228,4.0,1.0,84.993675,1
228,5.0,1.0,116.10078,1
228,6.0,1.0,107.06933,1
228,1.0,2.0,28.35143,1
228,2.0,2.0,35.596127,1
228,3.0,2.0,53.34836,1
228,4.0,2.0,98.774414,1
228,5.0,2.0,109.495514,1
228,6.0,2.0,115.281784,1
228,1.0,3.0,22.716185,1
228,2.0,3.0,39.67672,1
228,3.0,3.0,52.39444,1
228,4.0,3.0,90.94212,1
228,5.0,3.0,100.23073,1
228,6.0,3.0,109.83124,1
228,1.0,4.0,27.673836,1
228,2.0,4.0,34.213955,1
228,3.0,4.0,46.497578,1
228,4.0,4.0,91.51453,1
228,5.0,4.0,114.40939,1
228,6.0,4.0,108.71697,1
228,1.0,5.0,36.070534,1
228,2.0,5.0,35.10586,1
228,3.0,5.0,48.925102,1
228,4.0,5.0,89.82631,1
228,5.0,5.0,103.75623,1
228,6.0,5.0,119.79057,1
228,1.0,6.0,23.880281,1
228,2.0,6.0,35.69589,1
228,3.0,6.0,51.677513,1
228,4.0,6.0,77.38736,1
228,5.0,6.0,104.7617,1
228,6.0,6.0,124.6217,1
229,1.0,1.0,9.443714,1
229,2.0,1.0,6.306659,1
229,3.0,1.0,7.37681,1
229,4.0,1.0,21.874826,1
229,5.0,1.0,27.552792,1
229,6.0,1.0,35.07344,1
229,1.0,2.0,21.74428,1
229,2.0,2.0,20.273928,1
229,3.0,2.0,36.411613,1
229,4.0,2.0,87.60927,1
229,5.0,2.0,86.4804,1
229,6.0,2.0,98.929955,1
229,1.0,3.0,26.03219,1
229,2.0,3.0,28.783018,1
229,3.0,3.0,52.593796,1
229,4.0,3.0,81.62693,1
229,5.0,3.0,109.415794,1
229,6.0,3.0,122.74811,1
229,1.0,4.0,30.800486,1
229,2.0,4.0,33.818836,1
229,3.0,4.0,46.636623,1
229,4.0,4.0,93.31245,1
229,5.0,4.0,117.71128,1
229,6.0,4.0,111.27126,1
229,1.0,5.0,27.567287,1
229,2.0,5.0,33.307186,1
229,3.0,5.0,46.799183,1
229,4.0,5.0,90.31875,1
229,5.0,5.0,106.48277,1
229,6.0,5.0,136.13637,1
229,1.0,6.0,24.130682,1
229,2.0,6.0,40.024464,1
229,3.0,6.0,52.65752,1
229,4.0,6.0,96.06321,1
229,5.0,6.0,127.21154,1
229,6.0,6.0,117.261406,1
230,1.0,1.0,5.723768,1
230,2.0,1.0,2.659953,1
230,3.0,1.0,3.864467,1
230,4.0,1.0,5.399695,1
230,5.0,1.0,5.733075,1
230,6.0,1.0,3.534355,1
230,1.0,2.0,6.147695,1
230,2.0,2.0,4.633878,1
230,3.0,2.0,7.149755,1
230,4.0,2.0,11.810561,1
230,5.0,2.0,18.840881,1
230,6.0,2.0,18.210943,1
230,1.0,3.0,5.692552,1
230,2.0,3.0,7.007888,1
230,3.0,3.0,14.044992,1
230,4.0,3.0,30.281017,1
230,5.0,3.0,39.4159,1
230,6.0,3.0,50.92341,1
230,1.0,4.0,11.827633,1
230,2.0,4.0,14.936179,1
230,3.0,4.0,23.708742,1
230,4.0,4.0,54.4417,1
230,5.0,4.0,71.59726,1
230,6.0,4.0,71.847275,1
230,1.0,5.0,17.87874,1
230,2.0,5.0,20.249718,1
230,3.0,5.0,30.295984,1
230,4.0,5.0,72.83009,1
230,5.0,5.0,76.61464,1
230,6.0,5.0,110.703575,1
230,1.0,6.0,29.528025,1
230,2.0,6.0,38.909843,1
230,3.0,6.0,55.49432,1
230,4.0,6.0,112.28756,1
230,5.0,6.0,113.66156,1
230,6.0,6.0,121.221924,1
231,1.0,1.0,2.428362,1
231,2.0,1.0,0.713595,1
231,3.0,1.0,1.422001,1
231,4.0,1.0,3.40956,1
231,5.0,1.0,7.594519,1
231,6.0,1.0,12.023394,1
231,1.0,2.0,14.118533,1
231,2.0,2.0,17.508734,1
231,3.0,2.0,34.31377,1
231,4.0,2.0,60.908,1
231,5.0,2.0,89.68404,1
231,6.0,2.0,93.48338,1
231,1.0,3.0,18.887323,1
231,2.0,3.0,27.808525,1
231,3.0,3.0,47.669415,1
231,4.0,3.0,87.072495,1
231,5.0,3.0,102.50213,1
231,6.0,3.0,99.87536,1
231,1.0,4.0,30.679401,1
231,2.0,4.0,28.679295,1
231,3.0,4.0,50.281395,1
231,4.0,4.0,72.93283,1
231,5.0,4.0,96.21182,1
231,6.0,4.0,111.99132,1
231,1.0,5.0,28.427744,1
231,2.0,5.0,34.86521,1
231,3.0,5.0,55.88732,1
231,4.0,5.0,82.16973,1
231,5.0,5.0,103.65733,1
231,6.0,5.0,113.9764,1
231,1.0,6.0,34.12827,1
231,2.0,6.0,35.58351,1
231,3.0,6.0,66.020355,1
231,4.0,6.0,84.247,1
231,5.0,6.0,103.07275,1
231,6.0,6.0,117.903564,1
232,1.0,1.0,30.740917,1
232,2.0,1.0,37.649616,1
232,3.0,1.0,51.651695,1
232,4.0,1.0,113.15482,1
232,5.0,1.0,104.76982,1
232,6.0,1.0,105.05979,1
232,1.0,2.0,28.580029,1
232,2.0,2.0,37.553516,1
232,3.0,2.0,69.60412,1
232,4.0,2.0,108.9014,1
232,5.0,2.0,104.89197,1
232,6.0,2.0,108.65821,1
232,1.0,3.0,33.21082,1
232,2.0,3.0,39.07332,1
232,3.0,3.0,64.911316,1
232,4.0,3.0,91.9071,1
232,5.0,3.0,107.69456,1
232,6.0,3.0,106.43382,1
232,1.0,4.0,32.7227,1
232,2.0,4.0,30.324612,1
232,3.0,4.0,59.985836,1
232,4.0,4.0,87.97342,1
232,5.0,4.0,112.902245,1
232,6.0,4.0,106.53072,1
232,1.0,5.0,29.918043,1
232,2.0,5.0,37.73976,1
232,3.0,5.0,49.21043,1
232,4.0,5.0,80.654724,1
232,5.0,5.0,108.123566,1
232,6.0,5.0,127.22634,1
232,1.0,6.0,26.47817,1
232,2.0,6.0,38.896942,1
232,3.0,6.0,52.986862,1
232,4.0,6.0,85.86723,1
232,5.0,6.0,104.77248,1
232,6.0,6.0,130.02332,1
233,1.0,1.0,23.788963,1
233,2.0,1.0,27.361238,1
233,3.0,1.0,42.895096,1
233,4.0,1.0,78.68988,1
233,5.0,1.0,108.106316,1
233,6.0,1.0,109.65562,1
233,1.0,2.0,27.818186,1
233,2.0,2.0,33.0691,1
233,3.0,2.0,44.503445,1
233,4.0,2.0,101.84245,1
233,5.0,2.0,104.24285,1
233,6.0,2.0,132.35388,1
233,1.0,3.0,28.159277,1
233,2.0,3.0,36.602383,1
233,3.0,3.0,58.407616,1
233,4.0,3.0,97.540215,1
233,5.0,3.0,104.94711,1
233,6.0,3.0,119.89267,1
233,1.0,4.0,35.494232,1
233,2.0,4.0,41.227936,1
233,3.0,4.0,56.457676,1
233,4.0,4.0,101.93317,1
233,5.0,4.0,107.627785,1
233,6.0,4.0,125.970375,1
233,1.0,5.0,27.187437,1
233,2.0,5.0,34.89062,1
233,3.0,5.0,59.049133,1
233,4.0,5.0,90.15643,1
233,5.0,5.0,109.36548,1
233,6.0,5.0,122.772285,1
233,1.0,6.0,28.966923,1
233,2.0,6.0,38.753845,1
233,3.0,6.0,53.4745,1
233,4.0,6.0,91.864586,1
233,5.0,6.0,109.09826,1
233,6.0,6.0,111.50654,1
234,1.0,1.0,-0.316112,1
234,2.0,1.0,-0.414437,1
234,3.0,1.0,0.823358,1
234,4.0,1.0,2.8777,1
234,5.0,1.0,5.3215,1
234,6.0,1.0,2.988339,1
234,1.0,2.0,18.617525,1
234,2.0,2.0,29.133966,1
234,3.0,2.0,44.202965,1
234,4.0,2.0,86.64824,1
234,5.0,2.0,94.19694,1
234,6.0,2.0,111.12695,1
234,1.0,3.0,30.454687,1
234,2.0,3.0,43.88893,1
234,3.0,3.0,58.28755,1
234,4.0,3.0,97.263695,1
234,5.0,3.0,109.37187,1
234,6.0,3.0,117.18637,1
234,1.0,4.0,33.441536,1
234,2.0,4.0,42.74706,1
234,3.0,4.0,62.810047,1
234,4.0,4.0,103.52015,1
234,5.0,4.0,113.27392,1
234,6.0,4.0,130.79224,1
234,1.0,5.0,31.879616,1
234,2.0,5.0,41.36316,1
234,3.0,5.0,62.601357,1
234,4.0,5.0,107.23244,1
234,5.0,5.0,104.87122,1
234,6.0,5.0,114.818665,1
234,1.0,6.0,40.11185,1
234,2.0,6.0,41.397903,1
234,3.0,6.0,52.315685,1
234,4.0,6.0,99.41687,1
234,5.0,6.0,110.05757,1
234,6.0,6.0,117.161476,1
235,1.0,1.0,16.995253,1
235,2.0,1.0,22.249395,1
235,3.0,1.0,33.332977,1
235,4.0,1.0,64.234024,1
235,5.0,1.0,85.334496,1
235,6.0,1.0,101.33093,1
235,1.0,2.0,9.07278,1
235,2.0,2.0,14.012012,1
235,3.0,2.0,22.84996,1
235,4.0,2.0,46.856228,1
235,5.0,2.0,65.937164,1
235,6.0,2.0,77.40983,1
235,1.0,3.0,20.927929,1
235,2.0,3.0,27.762892,1
235,3.0,3.0,47.81221,1
235,4.0,3.0,76.79281,1
235,5.0,3.0,109.068634,1
235,6.0,3.0,98.21265,1
235,1.0,4.0,27.78982,1
235,2.0,4.0,28.127369,1
235,3.0,4.0,51.41706,1
235,4.0,4.0,96.23261,1
235,5.0,4.0,116.9952,1
235,6.0,4.0,106.07448,1
235,1.0,5.0,24.363123,1
235,2.0,5.0,37.252567,1
235,3.0,5.0,56.84236,1
235,4.0,5.0,81.73146,1
235,5.0,5.0,105.20906,1
235,6.0,5.0,132.2986,1
235,1.0,6.0,29.897652,1
235,2.0,6.0,38.792904,1
235,3.0,6.0,56.606182,1
235,4.0,6.0,104.17777,1
235,5.0,6.0,113.28652,1
235,6.0,6.0,109.90201,1
236,1.0,1.0,15.104843,1
236,2.0,1.0,18.391882,1
236,3.0,1.0,28.42633,1
236,4.0,1.0,62.456944,1
236,5.0,1.0,81.26577,1
236,6.0,1.0,98.59835,1
236,1.0,2.0,26.150005,1
236,2.0,2.0,27.696697,1
236,3.0,2.0,49.203804,1
236,4.0,2.0,90.491486,1
236,5.0,2.0,101.43455,1
236,6.0,2.0,107.260185,1
236,1.0,3.0,27.786434,1
236,2.0,3.0,28.637426,1
236,3.0,3.0,42.902283,1
236,4.0,3.0,103.15525,1
236,5.0,3.0,104.40281,1
236,6.0,3.0,83.9117,1
236,1.0,4.0,26.582912,1
236,2.0,4.0,33.140327,1
236,3.0,4.0,50.208347,1
236,4.0,4.0,88.64309,1
236,5.0,4.0,100.713806,1
236,6.0,4.0,108.29116,1
236,1.0,5.0,28.056076,1
236,2.0,5.0,34.569542,1
236,3.0,5.0,51.667774,1
236,4.0,5.0,93.58688,1
236,5.0,5.0,101.72083,1
236,6.0,5.0,103.61192,1
236,1.0,6.0,26.079014,1
236,2.0,6.0,35.893753,1
236,3.0,6.0,55.86902,1
236,4.0,6.0,105.73006,1
236,5.0,6.0,93.29157,1
236,6.0,6.0,113.498665,1
237,1.0,1.0,19.261227,1
237,2.0,1.0,28.080914,1
237,3.0,1.0,41.802734,1
237,4.0,1.0,82.88129,1
237,5.0,1.0,98.47898,1
237,6.0,1.0,114.45752,1
237,1.0,2.0,34.34156,1
237,2.0,2.0,40.44204,1
237,3.0,2.0,55.63339,1
237,4.0,2.0,100.160164,1
237,5.0,2.0,108.67105,1
237,6.0,2.0,115.46892,1
237,1.0,3.0,31.768978,1
237,2.0,3.0,38.00276,1
237,3.0,3.0,54.393963,1
237,4.0,3.0,112.084465,1
237,5.0,3.0,103.470695,1
237,6.0,3.0,114.14035,1
237,1.0,4.0,32.063614,1
237,2.0,4.0,29.481907,1
237,3.0,4.0,51.27816,1
237,4.0,4.0,69.31603,1
237,5.0,4.0,105.58302,1
237,6.0,4.0,111.904205,1
237,1.0,5.0,26.798738,1
237,2.0,5.0,34.16031,1
237,3.0,5.0,55.418594,1
237,4.0,5.0,103.77815,1
237,5.0,5.0,115.31344,1
237,6.0,5.0,92.886986,1
237,1.0,6.0,27.720148,1
237,2.0,6.0,38.500454,1
237,3.0,6.0,45.77061,1
237,4.0,6.0,102.069084,1
237,5.0,6.0,98.27913,1
237,6.0,6.0,107.958435,1
238,1.0,1.0,29.321165,1
238,2.0,1.0,29.993074,1
238,3.0,1.0,39.114037,1
238,4.0,1.0,74.90658,1
238,5.0,1.0,68.2596,1
238,6.0,1.0,81.47458,1
238,1.0,2.0,28.262203,1
238,2.0,2.0,47.41918,1
238,3.0,2.0,56.051018,1
238,4.0,2.0,97.06767,1
238,5.0,2.0,109.88112,1
238,6.0,2.0,132.22298,1
238,1.0,3.0,27.01386,1
238,2.0,3.0,34.765747,1
238,3.0,3.0,58.782524,1
238,4.0,3.0,91.4924,1
238,5.0,3.0,122.48865,1
238,6.0,3.0,123.665825,1
238,1.0,4.0,31.311836,1
238,2.0,4.0,35.424232,1
238,3.0,4.0,68.04384,1
238,4.0,4.0,97.930336,1
238,5.0,4.0,121.83955,1
238,6.0,4.0,124.16083,1
238,1.0,5.0,32.921597,1
238,2.0,5.0,33.995132,1
238,3.0,5.0,54.811157,1
238,4.0,5.0,102.757545,1
238,5.0,5.0,116.62678,1
238,6.0,5.0,119.93587,1
238,1.0,6.0,38.780174,1
238,2.0,6.0,36.3021,1
238,3.0,6.0,69.22554,1
238,4.0,6.0,95.42043,1
238,5.0,6.0,109.02814,1
238,6.0,6.0,103.95632,1
239,1.0,1.0,45.157497,1
239,2.0,1.0,43.354107,1
239,3.0,1.0,58.366337,1
239,4.0,1.0,89.835976,1
239,5.0,1.0,135.73996,1
239,6.0,1.0,149.53473,1
239,1.0,2.0,29.754072,1
239,2.0,2.0,35.04215,1
239,3.0,2.0,52.706867,1
239,4.0,2.0,106.74478,1
239,5.0,2.0,114.18182,1
239,6.0,2.0,114.94896,1
239,1.0,3.0,28.580368,1
239,2.0,3.0,34.53804,1
239,3.0,3.0,51.82535,1
239,4.0,3.0,112.585815,1
239,5.0,3.0,104.01278,1
239,6.0,3.0,125.831764,1
239,1.0,4.0,28.319628,1
239,2.0,4.0,44.565807,1
239,3.0,4.0,53.958218,1
239,4.0,4.0,97.74608,1
239,5.0,4.0,133.9864,1
239,6.0,4.0,126.942215,1
239,1.0,5.0,29.32523,1
239,2.0,5.0,35.337776,1
239,3.0,5.0,56.051304,1
239,4.0,5.0,101.40077,1
239,5.0,5.0,128.27478,1
239,6.0,5.0,116.43594,1
239,1.0,6.0,29.926476,1
239,2.0,6.0,47.58568,1
239,3.0,6.0,47.817802,1
239,4.0,6.0,99.7823,1
239,5.0,6.0,113.36812,1
239,6.0,6.0,99.89606,1
240,1.0,1.0,40.152187,1
240,2.0,1.0,59.7726,1
240,3.0,1.0,69.86656,1
240,4.0,1.0,105.98327,1
240,5.0,1.0,116.05054,1
240,6.0,1.0,133.00961,1
240,1.0,2.0,33.033035,1
240,2.0,2.0,42.53826,1
240,3.0,2.0,57.993374,1
240,4.0,2.0,95.587296,1
240,5.0,2.0,112.442955,1
240,6.0,2.0,124.668175,1
240,1.0,3.0,25.458801,1
240,2.0,3.0,36.83137,1
240,3.0,3.0,54.225388,1
240,4.0,3.0,94.97243,1
240,5.0,3.0,102.74085,1
240,6.0,3.0,119.40928,1
240,1.0,4.0,26.67499,1
240,2.0,4.0,43.54571,1
240,3.0,4.0,60.86313,1
240,4.0,4.0,106.36877,1
240,5.0,4.0,116.28462,1
240,6.0,4.0,102.52264,1
240,1.0,5.0,35.902225,1
240,2.0,5.0,35.702503,1
240,3.0,5.0,60.32337,1
240,4.0,5.0,101.48443,1
240,5.0,5.0,101.070435,1
240,6.0,5.0,121.30753,1
240,1.0,6.0,32.71675,1
240,2.0,6.0,37.17764,1
240,3.0,6.0,64.342674,1
240,4.0,6.0,108.10639,1
240,5.0,6.0,127.78709,1
240,6.0,6.0,123.353386,1
241,1.0,1.0,8.499862,1
241,2.0,1.0,10.175257,1
241,3.0,1.0,18.942617,1
241,4.0,1.0,42.022823,1
241,5.0,1.0,55.14873,1
241,6.0,1.0,67.181725,1
241,1.0,2.0,16.847034,1
241,2.0,2.0,26.042896,1
241,3.0,2.0,44.76736,1
241,4.0,2.0,87.271324,1
241,5.0,2.0,100.58198,1
241,6.0,2.0,97.02719,1
241,1.0,3.0,22.94963,1
241,2.0,3.0,38.077557,1
241,3.0,3.0,47.819973,1
241,4.0,3.0,85.97961,1
241,5.0,3.0,97.62116,1
241,6.0,3.0,100.48348,1
241,1.0,4.0,27.381538,1
241,2.0,4.0,38.069115,1
241,3.0,4.0,51.136593,1
241,4.0,4.0,83.34806,1
241,5.0,4.0,121.99136,1
241,6.0,4.0,97.66638,1
241,1.0,5.0,30.215868,1
241,2.0,5.0,33.319344,1
241,3.0,5.0,44.633797,1
241,4.0,5.0,103.82874,1
241,5.0,5.0,103.0317,1
241,6.0,5.0,117.09329,1
241,1.0,6.0,34.548695,1
241,2.0,6.0,40.962658,1
241,3.0,6.0,74.72423,1
241,4.0,6.0,64.1275,1
241,5.0,6.0,95.67346,1
241,6.0,6.0,89.56871,1
242,1.0,1.0,41.96154,1
242,2.0,1.0,34.324932,1
242,3.0,1.0,47.21975,1
242,4.0,1.0,68.516754,1
242,5.0,1.0,97.2645,1
242,6.0,1.0,113.403564,1
242,1.0,2.0,33.492386,1
242,2.0,2.0,37.596992,1
242,3.0,2.0,56.64886,1
242,4.0,2.0,97.201485,1
242,5.0,2.0,105.955894,1
242,6.0,2.0,104.00997,1
242,1.0,3.0,31.00571,1
242,2.0,3.0,35.073963,1
242,3.0,3.0,47.700787,1
242,4.0,3.0,101.35485,1
242,5.0,3.0,96.98873,1
242,6.0,3.0,99.416885,1
242,1.0,4.0,26.667252,1
242,2.0,4.0,34.045147,1
242,3.0,4.0,57.76884,1
242,4.0,4.0,94.041115,1
242,5.0,4.0,105.55638,1
242,6.0,4.0,92.294304,1
242,1.0,5.0,22.03302,1
242,2.0,5.0,38.043587,1
242,3.0,5.0,50.812992,1
242,4.0,5.0,91.930786,1
242,5.0,5.0,96.56977,1
242,6.0,5.0,98.37344,1
242,1.0,6.0,32.788933,1
242,2.0,6.0,32.03905,1
242,3.0,6.0,50.401443,1
242,4.0,6.0,90.08262,1
242,5.0,6.0,108.80032,1
242,6.0,6.0,96.96139,1
243,1.0,1.0,23.352146,1
243,2.0,1.0,36.53309,1
243,3.0,1.0,48.810753,1
243,4.0,1.0,83.4467,1
243,5.0,1.0,100.09721,1
243,6.0,1.0,90.91097,1
243,1.0,2.0,25.739033,1
243,2.0,2.0,30.681664,1
243,3.0,2.0,49.472298,1
243,4.0,2.0,90.43704,1
243,5.0,2.0,97.739006,1
243,6.0,2.0,108.73402,1
243,1.0,3.0,22.733309,1
243,2.0,3.0,43.62334,1
243,3.0,3.0,50.660576,1
243,4.0,3.0,87.55256,1
243,5.0,3.0,103.5492,1
243,6.0,3.0,110.33835,1
243,1.0,4.0,32.720505,1
243,2.0,4.0,34.26164,1
243,3.0,4.0,55.494724,1
243,4.0,4.0,97.65071,1
243,5.0,4.0,107.662834,1
243,6.0,4.0,124.18022,1
243,1.0,5.0,32.405987,1
243,2.0,5.0,39.576878,1
243,3.0,5.0,49.276367,1
243,4.0,5.0,112.92067,1
243,5.0,5.0,97.18079,1
243,6.0,5.0,126.98254,1
243,1.0,6.0,29.22156,1
243,2.0,6.0,39.255642,1
243,3.0,6.0,55.643703,1
243,4.0,6.0,98.030495,1
243,5.0,6.0,105.92855,1
243,6.0,6.0,123.08274,1
244,1.0,1.0,24.002436,1
244,2.0,1.0,33.983997,1
244,3.0,1.0,37.468655,1
244,4.0,1.0,72.17271,1
244,5.0,1.0,97.85659,1
244,6.0,1.0,124.10229,1
244,1.0,2.0,25.413706,1
244,2.0,2.0,28.92163,1
244,3.0,2.0,47.877007,1
244,4.0,2.0,88.58014,1
244,5.0,2.0,107.96509,1
244,6.0,2.0,117.56705,1
244,1.0,3.0,26.446785,1
244,2.0,3.0,33.404125,1
244,3.0,3.0,58.727978,1
244,4.0,3.0,105.651665,1
244,5.0,3.0,110.64032,1
244,6.0,3.0,91.88615,1
244,1.0,4.0,26.850922,1
244,2.0,4.0,34.549335,1
244,3.0,4.0,61.33253,1
244,4.0,4.0,107.36213,1
244,5.0,4.0,97.84652,1
244,6.0,4.0,97.51214,1
244,1.0,5.0,35.112617,1
244,2.0,5.0,31.895994,1
244,3.0,5.0,47.522552,1
244,4.0,5.0,106.13594,1
244,5.0,5.0,110.45809,1
244,6.0,5.0,123.7829,1
244,1.0,6.0,34.308018,1
244,2.0,6.0,36.43181,1
244,3.0,6.0,53.711884,1
244,4.0,6.0,96.23955,1
244,5.0,6.0,118.764175,1
244,6.0,6.0,144.70943,1
245,1.0,1.0,34.595306,1
245,2.0,1.0,44.4335,1
245,3.0,1.0,53.93665,1
245,4.0,1.0,91.430405,1
245,5.0,1.0,105.537704,1
245,6.0,1.0,119.50215,1
245,1.0,2.0,33.115894,1
245,2.0,2.0,35.03569,1
245,3.0,2.0,56.26483,1
245,4.0,2.0,87.88332,1
245,5.0,2.0,100.154076,1
245,6.0,2.0,112.14146,1
245,1.0,3.0,25.824272,1
245,2.0,3.0,36.48616,1
245,3.0,3.0,61.703583,1
245,4.0,3.0,86.68353,1
245,5.0,3.0,113.418915,1
245,6.0,3.0,121.2625,1
245,1.0,4.0,28.639727,1
245,2.0,4.0,35.58411,1
245,3.0,4.0,60.795,1
245,4.0,4.0,85.553894,1
245,5.0,4.0,95.253624,1
245,6.0,4.0,120.71207,1
245,1.0,5.0,30.043373,1
245,2.0,5.0,42.338387,1
245,3.0,5.0,50.963173,1
245,4.0,5.0,101.43403,1
245,5.0,5.0,99.98566,1
245,6.0,5.0,116.75284,1
245,1.0,6.0,28.00077,1
245,2.0,6.0,40.630833,1
245,3.0,6.0,69.22089,1
245,4.0,6.0,108.89517,1
245,5.0,6.0,117.85733,1
245,6.0,6.0,116.19831,1
246,1.0,1.0,10.91747,1
246,2.0,1.0,19.726366,1
246,3.0,1.0,30.110905,1
246,4.0,1.0,63.470303,1
246,5.0,1.0,84.56115,1
246,6.0,1.0,100.083336,1
246,1.0,2.0,14.687244,1
246,2.0,2.0,30.309677,1
246,3.0,2.0,45.19064,1
246,4.0,2.0,78.28071,1
246,5.0,2.0,96.4141,1
246,6.0,2.0,92.276085,1
246,1.0,3.0,18.90943,1
246,2.0,3.0,21.774769,1
246,3.0,3.0,45.717674,1
246,4.0,3.0,80.993706,1
246,5.0,3.0,98.97638,1
246,6.0,3.0,105.8781,1
246,1.0,4.0,22.67141,1
246,2.0,4.0,35.428192,1
246,3.0,4.0,66.84325,1
246,4.0,4.0,100.22361,1
246,5.0,4.0,113.03535,1
246,6.0,4.0,94.23251,1
246,1.0,5.0,29.166912,1
246,2.0,5.0,35.82196,1
246,3.0,5.0,63.263958,1
246,4.0,5.0,103.624626,1
246,5.0,5.0,98.093414,1
246,6.0,5.0,103.94334,1
246,1.0,6.0,24.452509,1
246,2.0,6.0,34.451298,1
246,3.0,6.0,63.87739,1
246,4.0,6.0,97.2061,1
246,5.0,6.0,106.184555,1
246,6.0,6.0,106.620705,1
247,1.0,1.0,30.74094,1
247,2.0,1.0,31.929144,1
247,3.0,1.0,61.61842,1
247,4.0,1.0,102.09686,1
247,5.0,1.0,117.88129,1
247,6.0,1.0,112.89675,1
247,1.0,2.0,26.82822,1
247,2.0,2.0,35.44992,1
247,3.0,2.0,62.80913,1
247,4.0,2.0,95.48968,1
247,5.0,2.0,116.81249,1
247,6.0,2.0,117.69686,1
247,1.0,3.0,20.510565,1
247,2.0,3.0,40.003983,1
247,3.0,3.0,63.498093,1
247,4.0,3.0,92.56261,1
247,5.0,3.0,106.385445,1
247,6.0,3.0,92.97859,1
247,1.0,4.0,23.327068,1
247,2.0,4.0,37.264038,1
247,3.0,4.0,50.77938,1
247,4.0,4.0,90.2572,1
247,5.0,4.0,102.263535,1
247,6.0,4.0,99.77974,1
247,1.0,5.0,25.447868,1
247,2.0,5.0,33.674973,1
247,3.0,5.0,68.219536,1
247,4.0,5.0,104.69813,1
247,5.0,5.0,106.46493,1
247,6.0,5.0,133.50696,1
247,1.0,6.0,25.732658,1
247,2.0,6.0,33.893085,1
247,3.0,6.0,43.84648,1
247,4.0,6.0,101.77084,1
247,5.0,6.0,113.376724,1
247,6.0,6.0,132.64162,1
248,1.0,1.0,25.733786,1
248,2.0,1.0,35.524734,1
248,3.0,1.0,53.06521,1
248,4.0,1.0,80.5158,1
248,5.0,1.0,92.82536,1
248,6.0,1.0,111.36173,1
248,1.0,2.0,24.469849,1
248,2.0,2.0,39.5643,1
248,3.0,2.0,51.908897,1
248,4.0,2.0,80.0538,1
248,5.0,2.0,111.59506,1
248,6.0,2.0,112.96383,1
248,1.0,3.0,28.440796,1
248,2.0,3.0,33.872498,1
248,3.0,3.0,79.35518,1
248,4.0,3.0,80.24928,1
248,5.0,3.0,103.96044,1
248,6.0,3.0,113.92251,1
248,1.0,4.0,29.758087,1
248,2.0,4.0,35.97405,1
248,3.0,4.0,54.73087,1
248,4.0,4.0,91.96444,1
248,5.0,4.0,108.302925,1
248,6.0,4.0,120.72311,1
248,1.0,5.0,32.561596,1
248,2.0,5.0,46.005592,1
248,3.0,5.0,83.30089,1
248,4.0,5.0,111.60836,1
248,5.0,5.0,107.329185,1
248,6.0,5.0,115.03341,1
248,1.0,6.0,30.367832,1
248,2.0,6.0,35.019592,1
248,3.0,6.0,33.11984,1
248,4.0,6.0,86.512375,1
248,5.0,6.0,103.55076,1
248,6.0,6.0,125.14053,1
249,1.0,1.0,26.796638,1
249,2.0,1.0,37.424545,1
249,3.0,1.0,39.421623,1
249,4.0,1.0,84.07338,1
249,5.0,1.0,102.41186,1
249,6.0,1.0,108.9871,1
249,1.0,2.0,26.150953,1
249,2.0,2.0,32.610012,1
249,3.0,2.0,55.65696,1
249,4.0,2.0,100.77204,1
249,5.0,2.0,101.40949,1
249,6.0,2.0,108.945145,1
249,1.0,3.0,24.356028,1
249,2.0,3.0,36.647877,1
249,3.0,3.0,51.55538,1
249,4.0,3.0,91.46567,1
249,5.0,3.0,101.711975,1
249,6.0,3.0,126.01336,1
249,1.0,4.0,33.561104,1
249,2.0,4.0,36.238625,1
249,3.0,4.0,60.256607,1
249,4.0,4.0,93.32052,1
249,5.0,4.0,104.85582,1
249,6.0,4.0,115.36213,1
249,1.0,5.0,28.49298,1
249,2.0,5.0,34.539185,1
249,3.0,5.0,60.575443,1
249,4.0,5.0,94.78389,1
249,5.0,5.0,106.253204,1
249,6.0,5.0,127.948,1
249,1.0,6.0,25.982622,1
249,2.0,6.0,36.649685,1
249,3.0,6.0,55.164356,1
249,4.0,6.0,86.864876,1
249,5.0,6.0,105.115906,1
249,6.0,6.0,109.3403,1
250,1.0,1.0,27.71151,1
250,2.0,1.0,37.58348,1
250,3.0,1.0,54.727016,1
250,4.0,1.0,74.10187,1
250,5.0,1.0,104.16904,1
250,6.0,1.0,101.541214,1
250,1.0,2.0,17.33976,1
250,2.0,2.0,34.20209,1
250,3.0,2.0,50.206467,1
250,4.0,2.0,97.26329,1
250,5.0,2.0,103.52541,1
250,6.0,2.0,101.10084,1
250,1.0,3.0,21.18681,1
250,2.0,3.0,34.65705,1
250,3.0,3.0,47.848595,1
250,4.0,3.0,87.22267,1
250,5.0,3.0,102.81265,1
250,6.0,3.0,114.60859,1
250,1.0,4.0,20.065147,1
250,2.0,4.0,42.63083,1
