"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000183117",374.902023285511,-0.770645914462478,0.102715659939085,67.5473876533699,2.14917182063344e-15,1.01110609863989e-14,"CSMD1"
"ENSG00000147316",426.030433552773,0.711282273739856,0.11562431209437,49.6359801915442,1.66603395912009e-11,6.48361686590159e-11,"MCPH1"
"ENSG00000155189",781.752495127868,0.284073999553051,0.0780747787831452,17.6718474303455,0.000145414290278629,0.000341111083905338,"AGPAT5"
"ENSG00000275342",573.198671669039,0.172050291697625,0.0829888602789283,18.9003566515241,7.86755341461941e-05,0.000189437560295653,"SGK223"
"ENSG00000253958",11.2060492338119,4.97788257271729,0.965271165303217,72.7979562076365,1.55641232978463e-16,7.74573663449799e-16,"CLDN23"
"ENSG00000104626",576.411371316035,0.48495537847932,0.0907188220749472,32.7524444367646,7.72497452906586e-08,2.38791200376727e-07,"ERI1"
"ENSG00000173281",1342.97708207099,0.512987869754099,0.0607911638657327,82.4176323067318,1.2683483224348e-18,6.93795619221382e-18,"PPP1R3B"
"ENSG00000173273",1463.38489406012,0.580999082723064,0.0731084223982635,101.430844828477,9.43130735245819e-23,6.15296619970598e-22,"TNKS"
"ENSG00000175806",450.251543778371,0.567293478537647,0.101740453514181,85.6776864412212,2.48500220351929e-19,1.40409446538787e-18,"MSRA"
"ENSG00000154319",302.222463178491,0.421102832282264,0.116542539470871,61.5874276708161,4.23116541320795e-14,1.86424896063326e-13,"FAM167A"
"ENSG00000136573",93.0549182147069,0.863932572075946,0.225093328585768,23.8341354834068,6.67549137801554e-06,1.77850298768854e-05,"BLK"
"ENSG00000136574",703.287906078914,0.885254103623451,0.0817742844794608,183.19019932154,1.66246935283279e-40,1.8631149200852e-39,"GATA4"
"ENSG00000154328",799.177513802353,0.307435914140785,0.0770182738078171,18.8150468200924,8.21040337919333e-05,0.000197291408712819,"NEIL2"
"ENSG00000079459",5272.02056694919,0.393495520351267,0.0443570077694945,193.165485535996,1.13409064701676e-42,1.34617811054362e-41,"FDFT1"
"ENSG00000154359",2873.49833109067,0.432522527809319,0.0463020382434263,111.15148245809,7.30738949538012e-25,5.12773797705758e-24,"LONRF1"
"ENSG00000254813",32.6468790379709,0.846807580775446,0.334543177700842,20.0745613490786,4.37385508380416e-05,0.000108029610746698,"LOC340357"
"ENSG00000250305",303.16492380779,0.711832551908998,0.114188325929225,60.2757038479158,8.15262024437075e-14,3.53868271711006e-13,"KIAA1456"
"ENSG00000164741",1089.15164749882,-0.0790259814020266,0.0781442717451449,112.488730164179,3.74440319115148e-25,2.65745964411887e-24,"DLC1"
"ENSG00000164743",88.5075894923653,1.46169748184611,0.205196296085834,61.8458344767127,3.71832784635611e-14,1.64257375504671e-13,"C8orf48"
"ENSG00000104723",1593.69391700996,0.495023692080941,0.0665737781017617,239.541257702637,9.64443511861551e-53,1.40131451701971e-51,"TUSC3"
"ENSG00000155970",139.68344164777,0.984394997040569,0.171221764355986,49.6951295137614,1.61748304652283e-11,6.29881642450622e-11,"MICU3"
"ENSG00000104219",627.64373192211,3.0110308162962,0.111657550086808,1007.0882064228,2.05861238083836e-219,1.70368169377843e-217,"ZDHHC2"
"ENSG00000198791",1983.02663698619,0.774818897340417,0.0553393145315712,247.513539159003,1.79109191486345e-54,2.67973163924798e-53,"CNOT7"
"ENSG00000155975",829.550043611479,0.496100749330645,0.0840503074821614,76.3793996663524,2.5967138654281e-17,1.34036485974433e-16,"VPS37A"
"ENSG00000003989",610.987700647048,1.84540667502971,0.106885560265735,328.583436032919,4.45670043346974e-72,9.0004814470815e-71,"SLC7A2"
"ENSG00000104213",99.8719900507214,1.2629101110591,0.206117053784612,38.1106499981891,5.3012404367933e-09,1.77676380484934e-08,"PDGFRL"
"ENSG00000129422",2707.30523569313,1.59792100902664,0.0589702447142408,761.986064104102,3.44214004809233e-166,1.90800966740743e-164,"MTUS1"
"ENSG00000078674",2037.90185873931,0.505328924891847,0.0601204958923777,147.158580882279,1.10897097374829e-32,1.0022235195742e-31,"PCM1"
"ENSG00000104763",10780.8056936218,1.9548447367343,0.0460789078160116,1993.58474966089,0,0,"ASAH1"
"ENSG00000171428",135.80123440729,0.673967318898803,0.161782843164258,19.6108687809947,5.51510711208745e-05,0.000134852345285122,"NAT1"
"ENSG00000147408",714.339072985041,-0.0791896707093249,0.0791310302834732,153.514530160295,4.62107832551271e-34,4.3437769216267e-33,"CSGALNACT1"
"ENSG00000104613",1267.80965064539,-0.358052274743689,0.0639486281647954,69.6380579577011,7.55592866727602e-16,3.64907724190484e-15,"INTS10"
"ENSG00000147416",5504.63262392355,-1.05242416925096,0.0437577532822555,586.32430274706,4.80059817388057e-128,1.86271078979638e-126,"ATP6V1B2"
"ENSG00000061337",8911.89513085152,-0.619147079240736,0.0501568879530224,268.194626059651,5.78464768211536e-59,9.39072880576053e-58,"LZTS1"
"ENSG00000130227",2830.51071223348,-0.116841206141175,0.0604611328565709,250.678131793579,3.68074146847238e-55,5.59534167098733e-54,"XPO7"
"ENSG00000158863",1155.09984236854,-0.531298259827052,0.0664887793784121,132.217984302335,1.94638838620173e-29,1.60687362096298e-28,"FAM160B2"
"ENSG00000168476",739.134416636013,-0.355437250978294,0.0840149592661609,75.0213774331029,5.12052956489969e-17,2.60584421138703e-16,"REEP4"
"ENSG00000168481",5279.40728231525,-0.0330291347664123,0.0466182677453851,891.529659988982,2.55149138827394e-194,1.76582601371509e-192,"LGI3"
"ENSG00000168484",106.369759913714,-0.0145294849408895,0.192241236299897,26.2986406491447,1.94680629676887e-06,5.42232975267385e-06,"SFTPC"
"ENSG00000168487",1071.02253442181,-0.58568876059415,0.0721978743793555,113.732056483226,2.0109335826891e-25,1.44495406705125e-24,"BMP1"
"ENSG00000168490",70.8288007399112,-0.0831033270374565,0.244034104036109,20.4606960205233,3.60592185856509e-05,8.99352628771097e-05,"PHYHIP"
"ENSG00000168495",1240.56700939813,-0.54245810623229,0.0673417663730837,115.311363911439,9.12967833311521e-26,6.64280222768226e-25,"POLR3D"
"ENSG00000197181",96.169955206171,1.77491798963667,0.29343895244658,226.163161735668,7.74985227480823e-50,1.06460390883596e-48,"PIWIL2"
"ENSG00000104635",6466.54219885459,1.31174293566114,0.0463940403072433,2406.13556156336,0,0,"SLC39A14"
"ENSG00000120910",620.562031973856,-0.0939938360321548,0.0866784470122753,118.850461931298,1.55578688373699e-26,1.16716068941904e-25,"PPP3CC"
"ENSG00000120896",20.4744636672506,2.03720173683738,0.521822503002368,35.355697223255,2.10187989487844e-08,6.77087125083887e-08,"SORBS3"
"ENSG00000241852",221.478318534755,-0.792274422506616,0.1419173962468,32.0471058585144,1.09915611994919e-07,3.35559476371437e-07,"C8orf58"
"ENSG00000158941",2137.01843809286,-0.45614746599438,0.0575263943245754,273.97453612677,3.2150326599631e-60,5.37026168162786e-59,"CCAR2"
"ENSG00000147439",3078.2383862919,-0.425480991015841,0.0491912656610866,386.299727692696,1.30641136896664e-84,3.11394266788232e-83,"BIN3"
"ENSG00000008853",790.032532780125,-0.35819371046252,0.0769893198632675,109.764748120659,1.46179944227019e-24,1.0158347327978e-23,"RHOBTB2"
"ENSG00000120889",3992.52535636766,0.290181676734602,0.0498183332848517,662.727731294634,1.23169065741859e-144,5.76143995463254e-143,"TNFRSF10B"
"ENSG00000173535",178.639243308251,0.429830251977756,0.157890466499833,17.3260207822683,0.000172863137179148,0.000402231379659188,"TNFRSF10C"
"ENSG00000147457",1197.71000914833,-0.210998941198586,0.0710015295159801,128.834052994707,1.05691692263319e-28,8.52630083224437e-28,"CHMP7"
"ENSG00000104679",599.419585598184,-0.0234309007361447,0.0871480717662352,142.026489334277,1.44324379507478e-31,1.27273239141673e-30,"R3HCC1"
"ENSG00000197217",1359.23428887215,-0.220860844082626,0.0626870798375382,126.490329133801,3.41172502879883e-28,2.70526364176347e-27,"ENTPD4"
"ENSG00000147454",1115.77720843106,-0.409119442191751,0.0746896818470636,52.4204976371679,4.1403167614781e-12,1.65815833210533e-11,"SLC25A37"
"ENSG00000167034",48.4538487265368,-1.40925417989262,0.343109149631881,25.620827068737,2.73217234515178e-06,7.51951014388344e-06,"NKX3-1"
"ENSG00000159167",110.098610803376,-1.73474396664363,0.193472681893483,297.537484319009,2.45785467250201e-65,4.49922368472159e-64,"STC1"
"ENSG00000277586",2018.50223961928,1.95199145480702,0.0638295442718002,1217.69489404921,3.80989876841518e-265,4.29411875950566e-263,"NEFL"
"ENSG00000147459",276.240257749902,-0.988364384746395,0.122385820864873,65.7292573798641,5.33424685906534e-15,2.45634803321435e-14,"DOCK5"
"ENSG00000104756",717.635214327939,0.434177119740054,0.0889913761967201,60.3689225031518,7.78135159792148e-14,3.3843588932599e-13,"KCTD9"
"ENSG00000184661",564.009267651754,0.43866061181157,0.0939479201185998,32.5605357604609,8.50294746283156e-08,2.61813794064993e-07,"CDCA2"
"ENSG00000221914",2038.14762978281,0.523732914296025,0.054854808985826,100.797677469555,1.29438193518141e-22,8.39132457513252e-22,"PPP2R2A"
"ENSG00000104765",2348.93801148491,1.24008269111669,0.0507373814155135,602.228690060068,1.68927957689127e-131,6.81150908099481e-130,"BNIP3L"
"ENSG00000240694",127.310918741575,0.151019751345202,0.169749674242626,22.9701185461505,1.02825808594977e-05,2.69963800302167e-05,"PNMA2"
"ENSG00000092964",624.276716906397,-0.422550011850523,0.0931612743219425,162.414413938018,5.39707089081602e-36,5.35162425281628e-35,"DPYSL2"
"ENSG00000120899",437.414045063305,0.459646709912585,0.108033010680325,23.0829837980364,9.71837728887196e-06,2.55468982730242e-05,"PTK2B"
"ENSG00000120885",15.3576012927163,0.0266196727345404,0.540043044761097,16.2298481437737,0.000299042733946867,0.000678222325959654,"CLU"
"ENSG00000168077",4.99370646714658,5.0654902614033,1.3733210525833,20.987060763154,2.77151771968486e-05,6.99052140955041e-05,"SCARA3"
"ENSG00000147419",1624.62013411452,0.87276847877988,0.0601001951544556,248.024656842933,1.38717124803671e-54,2.08595656097718e-53,"CCDC25"
"ENSG00000171320",1954.81201643173,1.71671169414272,0.066260109459342,1276.53528968376,6.36625261812175e-278,7.6878996539961e-276,"ESCO2"
"ENSG00000168078",2536.06492631232,0.424866862718758,0.0568429232704748,215.334605256875,1.74054231905488e-47,2.28490827230782e-46,"PBK"
"ENSG00000168079",1799.09969849699,-0.739353705375462,0.0629873032095913,177.686051003774,2.60593914065115e-39,2.84108583694483e-38,"SCARA5"
"ENSG00000134014",1193.39210506794,0.396338749437033,0.0772286196697456,43.3153679282052,3.92814367058509e-10,1.41579461761959e-09,"ELP3"
"ENSG00000214050",136.299535217916,1.23377801116338,0.170417244319659,53.3113335139392,2.65210684230898e-12,1.0735884530633e-11,"FBXO16"
"ENSG00000104299",655.967161815014,0.380390524657354,0.0889248937384548,29.7177327396566,3.52270542529506e-07,1.03756738067831e-06,"INTS9"
"ENSG00000147421",267.631215482604,0.4226229257201,0.124615850733615,29.1951375891943,4.57463473575604e-07,1.33890230691987e-06,"HMBOX1"
"ENSG00000197892",1523.08059048599,1.4075487857323,0.071432827768994,402.230860410048,4.53605630130213e-88,1.12658884150598e-86,"KIF13B"
"ENSG00000120875",8638.21875972409,0.823335283896056,0.0421809088990834,578.176712578436,2.82177304865138e-126,1.07549994023397e-124,"DUSP4"
"ENSG00000133872",4447.34740839013,1.51824197151292,0.0490846040261306,981.937421304349,5.95659642635482e-214,4.74702629008055e-212,"SARAF"
"ENSG00000104660",1795.699644292,0.933217189764644,0.0556726299591126,313.673927531475,7.70144251443993e-69,1.47480131775306e-67,"LEPROTL1"
"ENSG00000104671",751.344073820335,0.780481087808141,0.0828136940434014,97.3263403893278,7.34266496664104e-22,4.61113125750668e-21,"DCTN6"
"ENSG00000254109",111.335234945621,1.09080475702327,0.194480504290084,31.8783690756111,1.1959144383794e-07,3.64206109650051e-07,"RBPMS-AS1"
"ENSG00000157110",1500.29659611494,0.254037147365999,0.0630422611707336,30.8669494346544,1.98301999685813e-07,5.938271799802e-07,"RBPMS"
"ENSG00000197265",1196.673017607,0.634684961634284,0.0678876711392595,87.378216488079,1.06184559645475e-19,6.0928056781788e-19,"GTF2E2"
"ENSG00000104687",4922.54170512666,1.25414791310196,0.053078216633934,656.675419209496,2.53947836899057e-143,1.1739631546023e-141,"GSR"
"ENSG00000104691",733.008652765714,0.0538279829028438,0.0864770188265896,21.2978903207561,2.37258553749853e-05,6.0266931838434e-05,"UBXN8"
"ENSG00000104695",2236.37436760796,0.348486432508783,0.0583465108729498,37.569048541362,6.94999935148664e-09,2.30908948133545e-08,"PPP2CB"
"ENSG00000133863",235.352667441476,1.44022444511546,0.156957686139556,88.8864654149101,4.99515854544129e-20,2.90064788057041e-19,"TEX15"
"ENSG00000172733",6.61642158539276,2.7455986661447,0.834009943849413,19.5228821494223,5.76315109518826e-05,0.000140626828115475,"PURG"
"ENSG00000165392",956.186740312449,0.699678769857951,0.083687512958165,82.2959991027305,1.34787883377636e-18,7.35938733948156e-18,"WRN"
"ENSG00000172728",277.608107404417,0.410150988086425,0.122142236247113,41.5540931944269,9.47639844035156e-10,3.3342779052279e-09,"FUT10"
"ENSG00000129696",240.679102987613,0.245605858742279,0.132439513806595,19.6335161651417,5.45300799658753e-05,0.000133430421039213,"TTI2"
"ENSG00000198042",540.014378741102,0.213662532283413,0.0874282125938841,20.4574954055322,3.61169706216206e-05,9.00603221284384e-05,"MAK16"
"ENSG00000133874",126.816018330586,0.199745327579144,0.207910615092562,30.4307058425698,2.46635839732193e-07,7.34569484160222e-07,"RNF122"
"ENSG00000156687",18.6391024517179,1.34739449595716,0.532305226389205,32.6887685389691,7.97487898664845e-08,2.46226729369922e-07,"UNC5D"
"ENSG00000183779",7949.64481531517,3.73305973111178,0.0511323718529642,4974.92358888383,0,0,"ZNF703"
"ENSG00000147475",2821.3895504655,0.986727759402801,0.0481435018849623,423.287480171517,1.21420369843387e-92,3.19677278512027e-91,"ERLIN2"
"ENSG00000147471",1180.28600527419,0.892363290863686,0.0641279147705555,195.10938780202,4.29076525321122e-43,5.11627822560485e-42,"PROSC"
"ENSG00000020181",2272.09521498377,0.629709673306085,0.0653073159446664,113.134410066041,2.71128391434792e-25,1.93526474573887e-24,"ADGRA2"
"ENSG00000156675",1119.93262467135,1.05252662861955,0.0830468366009882,166.219302572264,8.05261718424953e-37,8.17313019442548e-36,"RAB11FIP1"
"ENSG00000187840",5186.32477994937,0.659601311698518,0.0496534084412567,175.695335198705,7.05087009835582e-39,7.59267717734231e-38,"EIF4EBP1"
"ENSG00000129691",2240.81097507187,0.207492503333737,0.0522545225111433,44.5324600299927,2.13746578555784e-10,7.82668280915356e-10,"ASH2L"
"ENSG00000175324",700.277223266983,0.408409025330801,0.0855502203059782,32.5855753710196,8.39715584339401e-08,2.58724657195122e-07,"LSM1"
"ENSG00000156735",939.134362434848,0.395563746871046,0.0685350849891963,45.5389267895311,1.29225342457156e-10,4.79034397904218e-10,"BAG4"
"ENSG00000085788",2005.74961734309,0.855878872105357,0.0573508787636959,228.981825421471,1.89333900368954e-50,2.64074489559975e-49,"DDHD2"
"ENSG00000147535",876.570993517229,1.39502067530345,0.0822863132743584,286.561406381289,5.94266489316341e-63,1.03652863195494e-61,"PLPP5"
"ENSG00000147548",3806.09231731901,0.595575472056627,0.0605380161492217,96.6255377963578,1.04239198175197e-21,6.49273047791771e-21,"WHSC1L1"
"ENSG00000165046",99.309944359147,0.137510371382856,0.196152646639466,18.3448442511626,0.000103864631632661,0.000247246501670868,"LETM2"
"ENSG00000077782",1860.57582102653,-0.0540690729990281,0.0613868289992316,516.185680362091,8.16025425573593e-113,2.68257024970852e-111,"FGFR1"
"ENSG00000147526",9325.72298108087,0.587994970524867,0.0608216622062078,166.632348642746,6.55005940719387e-37,6.6652345704588e-36,"TACC1"
"ENSG00000169499",101.856654183431,7.49646340241938,0.665396347407334,856.239574206722,1.17473218450007e-186,7.55563480297068e-185,"PLEKHA2"
"ENSG00000169490",2206.7483627044,1.00451019514476,0.0590124450813292,422.446284348931,1.84907660303426e-92,4.84671031198428e-91,"TM2D2"
"ENSG00000168615",10079.9350576865,0.535737679930203,0.0417790568772025,797.41047686602,6.99060949661299e-174,4.07538759052544e-172,"ADAM9"
"ENSG00000131203",11.2047624204721,0.1829632133196,0.561328727224353,19.7317239136233,5.1917120012931e-05,0.000127418738447331,"IDO1"
"ENSG00000188676",1.95933289908569,4.9863254045812,1.67728988195074,15.478579216052,0.000435380756240693,0.000971439208093982,"IDO2"
"ENSG00000104332",701.014044365893,-1.51398746361658,0.0770643840909573,1553.24992020945,0,0,"SFRP1"
"ENSG00000147533",1748.45748673076,0.384159393079973,0.0581847383396434,48.6090815861834,2.78401806089844e-11,1.068162157293e-10,"GOLGA7"
"ENSG00000147536",864.433534773661,0.579505627240683,0.0760753848591213,80.6037609295013,3.14134549314734e-18,1.69290770667815e-17,"GINS4"
"ENSG00000158669",21473.87030583,1.27233884880681,0.0374582495772303,1138.21442541671,6.91636508002629e-248,7.08672922420529e-246,"GPAT4"
"ENSG00000083168",4121.15943374611,0.476905729254774,0.0744683216158446,47.9939529198308,3.78656608805516e-11,1.44392190652775e-10,"KAT6A"
"ENSG00000070718",2831.62342505823,-0.248265848326706,0.0541735833015735,269.617522409536,2.83987285521549e-59,4.62926657094322e-58,"AP3M2"
"ENSG00000104368",6537.83381404332,-0.537732554203153,0.0418410574620833,1039.34513037671,2.0373823625587e-226,1.75995631895628e-224,"PLAT"
"ENSG00000104365",3684.80123274133,0.569781831805035,0.0436316223377502,192.889075764598,1.30217510429712e-42,1.54414742202447e-41,"IKBKB"
"ENSG00000070501",2022.20684846005,0.750180691523114,0.0561793463860696,242.715913531281,1.97200967635842e-53,2.90451132730102e-52,"POLB"
"ENSG00000078668",9592.48402878311,1.0807094108616,0.0479702561204165,507.816509011032,5.35853607167828e-111,1.72794537166966e-109,"VDAC3"
"ENSG00000168575",1444.66271978657,0.332198273863475,0.0684901201677314,122.178361217046,2.94649669114278e-27,2.25990376483015e-26,"SLC20A2"
"ENSG00000176209",1183.66283524843,0.698528098416255,0.0685978834651527,142.897321199279,9.33772247522586e-32,8.27769862419928e-31,"SMIM19"
"ENSG00000147434",119.463004843301,-2.56802866242035,0.188077536156314,553.597684685782,6.13465541424578e-121,2.21681158778295e-119,"CHRNA6"
"ENSG00000131931",424.486372149077,0.430165510044086,0.0990071895847583,28.0879371897164,7.95759689052103e-07,2.28716892291126e-06,"THAP1"
"ENSG00000120925",966.378410926224,0.945875046982102,0.0715297931997076,197.989422693526,1.01658365925216e-43,1.22762850157344e-42,"RNF170"
"ENSG00000168172",1993.91728034949,0.145922919565885,0.0787397768980992,33.150419747271,6.33108020639531e-08,1.96679797093018e-07,"HOOK3"
"ENSG00000168522",1669.50271714531,0.538544454636835,0.0580671001679296,86.1749538558035,1.93796768512046e-19,1.10105033939309e-18,"FNTA"
"ENSG00000185900",499.647288124499,0.657711609032349,0.101460919987516,68.4686226653756,1.35589948711294e-15,6.45081104733187e-15,"POMK"
"ENSG00000165102",1233.03841112908,0.598012887407016,0.0629327151898891,157.92254689653,5.09981776391615e-35,4.91280368962684e-34,"HGSNAT"
"ENSG00000164808",1452.90972969362,0.358931701906238,0.0624367138316389,36.9151229908865,9.63791059143586e-09,3.17582772920361e-08,"SPIDR"
"ENSG00000221869",656.927289810717,-0.936861397461592,0.0916136121181153,288.044081433013,2.83153832615991e-63,4.9717863977655e-62,"CEBPD"
"ENSG00000104738",8699.79424890029,0.559240658349469,0.038086474334955,231.108276141393,6.53846005404075e-51,9.20088055999349e-50,"MCM4"
"ENSG00000169139",1756.85514017559,0.399508759471322,0.0658771489639028,38.5662653574497,4.22125787476569e-09,1.42610551866727e-08,"UBE2V2"
"ENSG00000019549",1943.09701853205,-0.841810638099803,0.0538860369571181,709.78146810511,7.46298420362865e-155,3.81514844742304e-153,"SNAI2"
"ENSG00000168300",1133.84654784374,0.943389707502531,0.0737586879509971,164.51061492733,1.89222972827058e-36,1.8985665722101e-35,"PCMTD1"
"ENSG00000023287",3864.04762704578,1.34644075635345,0.0559907425714894,579.699982269487,1.31749286058308e-126,5.03776066512776e-125,"RB1CC1"
"ENSG00000047249",3916.75573739653,1.42693189907248,0.0559614219701549,638.449700868292,2.30361007913868e-139,1.01157972102288e-137,"ATP6V1H"
"ENSG00000147509",2070.62224994383,3.23762922505696,0.0700079262372503,2401.47477828671,0,0,"RGS20"
"ENSG00000187735",3687.18142667994,0.949052750157308,0.0653836815635014,208.930380611631,4.27901983096764e-46,5.43639937623044e-45,"TCEA1"
"ENSG00000120992",4717.62197602705,0.734907170866576,0.045560350660373,261.3798709135,1.746152583484e-57,2.74615850488258e-56,"LYPLA1"
"ENSG00000137547",3734.20404084051,1.32559951248642,0.0554785589588965,581.699855422305,4.84709278326813e-127,1.86849900793442e-125,"MRPL15"
"ENSG00000164736",25.6966984571589,4.98543026144081,0.632849140233586,188.724342706215,1.04479162085104e-41,1.20925050728231e-40,"SOX17"
"ENSG00000104237",20.9252830728326,-2.74410694684642,0.507945736035396,60.1174651084681,8.82385410282007e-14,3.82512459266755e-13,"RP1"
"ENSG00000167904",647.396959267254,0.321515643838751,0.0829460986692603,21.0231804498245,2.72191381149023e-05,6.87199765377732e-05,"TMEM68"
"ENSG00000137574",1034.44354552522,-0.0327222758822627,0.065144590434196,17.2234027048314,0.000181964061910531,0.000422245821701996,"TGS1"
"ENSG00000254087",1151.75018519868,0.90776279474336,0.0674727462508485,182.817744460452,2.0027705351479e-40,2.24024460285519e-39,"LYN"
"ENSG00000008988",20093.9085354605,0.203235232697431,0.0610172041070016,28.8329062580996,5.48294585831047e-07,1.5956700543508e-06,"RPS20"
"ENSG00000181690",179.997339814798,0.800450559363793,0.153608168632991,27.2970430227386,1.18174132114613e-06,3.35459766493257e-06,"PLAG1"
"ENSG00000170791",1058.35397373588,1.34577462728812,0.0734899030583915,363.235393159282,1.33179248360037e-79,2.9709892831609e-78,"CHCHD7"
"ENSG00000104331",4892.94140093629,0.454495746560906,0.0500077653373068,89.1025189365757,4.48367217052651e-20,2.60811100034878e-19,"IMPAD1"
"ENSG00000253301",65.0616077745336,3.23429423680402,0.309135166930656,131.118452204977,3.37279438231686e-29,2.76613548978024e-28,"LINC01606"
"ENSG00000215114",1088.12308865056,1.4349707920722,0.0754427615145899,402.253923469041,4.48404907202404e-88,1.1148419903964e-86,"UBXN2B"
"ENSG00000137575",13790.935977033,0.958464989405671,0.0400515114928366,660.825718471863,3.1880012569756e-144,1.48829983730484e-142,"SDCBP"
"ENSG00000035681",1852.71425738736,0.479045285867037,0.0532090304752324,84.9966506110354,3.49310652256101e-19,1.95873817300394e-18,"NSMAF"
"ENSG00000198846",3.05489272919314,-0.0366673132913799,1.92986042183831,16.042322718709,0.000328438366267699,0.000741917130291101,"TOX"
"ENSG00000178538",2711.29258518565,1.27464713150779,0.0502055166269229,786.428264855354,1.69539961533486e-171,9.71632288023263e-170,"CA8"
"ENSG00000104388",4378.27183556509,0.802388028029348,0.0486858232029355,276.183745732917,1.06527471385889e-60,1.79076613652885e-59,"RAB2A"
"ENSG00000171316",2020.62852539005,0.392738860338254,0.0659240759274135,38.1543721536833,5.18660717605853e-09,1.74031478948298e-08,"CHD7"
"ENSG00000198363",4371.9146241631,0.39841833058874,0.0464334145055822,86.9006362087886,1.34823814523685e-19,7.69878134128129e-19,"ASPH"
"ENSG00000137563",2583.14445242675,0.341298094673876,0.0577182341083608,39.391610239721,2.79396215902196e-09,9.5577815207242e-09,"GGH"
"ENSG00000137561",93.5943704573006,0.17028717429864,0.190990463846744,20.3566161923116,3.79854222760193e-05,9.45103500316514e-05,"TTPA"
"ENSG00000185728",4098.77368580806,0.661646885544103,0.0526657708383062,173.319114885088,2.31330234731848e-38,2.4575203437469e-37,"YTHDF3"
"ENSG00000104442",2119.55006072669,0.787506132082185,0.0564363400746016,200.094278934929,3.5487826325694e-44,4.3341659509951e-43,"ARMC1"
"ENSG00000066855",1384.08291329324,0.574785102139313,0.0710489950218754,66.43324036466,3.75150169784321e-15,1.74345756305225e-14,"MTFR1"
"ENSG00000205268",456.898304088764,-0.479886924294242,0.108322153625936,20.2715241320667,3.96364239383901e-05,9.83596685046924e-05,"PDE7A"
"ENSG00000179041",1829.39435853808,0.635993365288683,0.0540175047733239,187.134804649685,2.31309507704216e-41,2.65770132905393e-40,"RRS1"
"ENSG00000147576",32.41294926431,1.45652968676646,0.341711748075651,24.1308373416445,5.75513147429374e-06,1.54250036083183e-05,"ADHFE1"
"ENSG00000169085",329.396012326439,1.31509567690355,0.106940653485608,252.401436663259,1.55497859932299e-55,2.38064608456506e-54,"C8orf46"
"ENSG00000175073",1433.94988133407,0.609049228703904,0.0716513657445064,74.2019136710739,7.71363656789318e-17,3.88951989615389e-16,"VCPIP1"
"ENSG00000104205",205.396945736183,0.342522972148902,0.145725706715267,15.802456835972,0.000370288392039292,0.000831690638752894,"SGK3"
"ENSG00000121022",1925.14680992168,0.624146310797447,0.0650591959428664,101.993209783493,7.11960500540981e-23,4.66797592446108e-22,"COPS5"
"ENSG00000066777",3088.4994656269,1.19138852353441,0.0622029927357838,388.908462563657,3.54487047757181e-85,8.52678245260641e-84,"ARFGEF1"
"ENSG00000137573",61.8084480192105,-2.42113984885497,0.309335146914512,97.9539701153795,5.36494963413466e-22,3.39254589608157e-21,"SULF1"
"ENSG00000137571",1733.91840509626,0.756360753809794,0.0622078120306557,172.189160348909,4.07004216486808e-38,4.28912858416129e-37,"SLCO5A1"
"ENSG00000246528",147.881109129796,0.586719896493112,0.155400365022232,41.1568899034453,1.15583252504205e-09,4.04455943749561e-09,"LOC101929759"
"ENSG00000140396",1830.52995985116,1.08795862302231,0.0814486981599446,192.963966961174,1.25431602643727e-42,1.48814065311999e-41,"NCOA2"
"ENSG00000067167",5090.5066824419,0.605453405201828,0.0415168861087415,214.252685774974,2.98965047696449e-47,3.90303569438899e-46,"TRAM1"
"ENSG00000147592",1200.78361753548,1.43820836796406,0.0696946243811762,431.182608676494,2.34361451748634e-94,6.34679771331628e-93,"LACTB2"
"ENSG00000221947",39.4146571884964,2.82028941625128,0.364003489638903,68.1614494148941,1.58099071834986e-15,7.49608760268889e-15,"XKR9"
"ENSG00000104313",130.340949127533,-0.335707353125455,0.2428082928473,437.570936395328,9.60900548164293e-96,2.6476781227591e-94,"EYA1"
"ENSG00000235531",95.1705935128892,-0.471280883075071,0.194768678451901,34.5852471693443,3.089647971319e-08,9.83443757842245e-08,"MSC-AS1"
"ENSG00000178860",34.8124945993357,-1.14552637746697,0.34465574790631,47.6258479567496,4.55175122969083e-11,1.72846783018695e-10,"MSC"
"ENSG00000147601",1285.45765907635,1.0680497150795,0.068134477521314,274.808453181397,2.1188616542816e-60,3.54426406326439e-59,"TERF1"
"ENSG00000147604",21740.1930648646,0.182205899789271,0.0552133894622529,20.1350559455177,4.24353858115986e-05,0.000104975245273278,"RPL7"
"ENSG00000121039",725.112349318519,1.06130912492612,0.0903472970130336,257.483389793807,1.22515860705577e-56,1.90903746348934e-55,"RDH10"
"ENSG00000040341",1365.16013530064,1.32116227313351,0.0654871456928734,421.031458866634,3.75128752905331e-92,9.7893301571293e-91,"STAU2"
"ENSG00000104343",851.464623382356,0.352082033871811,0.0804823433438837,19.883050669176,4.81338284154031e-05,0.000118539130659055,"UBE2W"
"ENSG00000154582",1974.9535241575,0.561496307226048,0.075560273190183,55.2556312031015,1.00321065753303e-12,4.13603780755082e-12,"TCEB1"
"ENSG00000175606",1316.28524956207,0.819159223468715,0.0699444651288474,147.252330316432,1.05818779490336e-32,9.57059492455776e-32,"TMEM70"
