column,row,cell.count,time,well,nl2,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,expt.date,cell.line,plate.name,expt.id
2,B,746,62.6564,B02,2.3046270809,DASATINIB,0,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,B,745,71.6456,B02,2.302691876,DASATINIB,0,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,B,1084,89.4067,B02,2.843744302,DASATINIB,0,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,B,860,96.715,B02,2.5097881103,DASATINIB,0,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,B,1324,112.0169,B02,3.1322826675,DASATINIB,0,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,B,1368,120.0336,B02,3.1794477756,DASATINIB,0,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,B,1591,135.8797,B02,3.397313381,DASATINIB,0,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,B,1591,144.8978,B02,3.397313381,DASATINIB,0,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,B,189,0,B03,0,DASATINIB,0.000001,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,B,361,17.4864,B03,0.9336126027,DASATINIB,0.000001,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,B,361,24.2247,B03,0.9336126027,DASATINIB,0.000001,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,B,592,38.8564,B03,1.6472109414,DASATINIB,0.000001,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,B,585,48.8297,B03,1.6300503902,DASATINIB,0.000001,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,B,579,62.6564,B03,1.6151771138,DASATINIB,0.000001,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,B,560,71.6456,B03,1.5670405927,DASATINIB,0.000001,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,B,661,89.4067,B03,1.8062640373,DASATINIB,0.000001,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,B,638,96.715,B03,1.7551701895,DASATINIB,0.000001,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,B,539,112.0169,B03,1.5118990385,DASATINIB,0.000001,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,B,506,120.0336,B03,1.4207511505,DASATINIB,0.000001,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,B,385,135.8797,B03,1.0264722114,DASATINIB,0.000001,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,B,346,144.8978,B03,0.8723858034,DASATINIB,0.000001,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,B,182,0,B04,0,DASATINIB,0.0000005,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,B,348,17.4864,B04,0.9351488557,DASATINIB,0.0000005,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,B,452,24.2247,B04,1.3123843222,DASATINIB,0.0000005,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,B,599,38.8564,B04,1.7186175526,DASATINIB,0.0000005,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,B,598,48.8297,B04,1.716207034,DASATINIB,0.0000005,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,B,568,62.6564,B04,1.6419524793,DASATINIB,0.0000005,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,B,540,71.6456,B04,1.5690209569,DASATINIB,0.0000005,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,B,643,89.4067,B04,1.8208802871,DASATINIB,0.0000005,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,B,568,96.715,B04,1.6419524793,DASATINIB,0.0000005,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,B,422,112.0169,B04,1.2133045485,DASATINIB,0.0000005,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,B,422,120.0336,B04,1.2133045485,DASATINIB,0.0000005,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,B,271,135.8797,B04,0.5743544012,DASATINIB,0.0000005,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,B,250,144.8978,B04,0.4579896445,DASATINIB,0.0000005,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
5,B,212,0,B05,0,DASATINIB,0.00000025,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
5,B,432,17.4864,B05,1.0269670476,DASATINIB,0.00000025,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
5,B,501,24.2247,B05,1.2407463386,DASATINIB,0.00000025,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
5,B,644,38.8564,B05,1.6029964236,DASATINIB,0.00000025,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
5,B,644,48.8297,B05,1.6029964236,DASATINIB,0.00000025,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
5,B,597,62.6564,B05,1.4936666667,DASATINIB,0.00000025,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
5,B,596,71.6456,B05,1.4912480659,DASATINIB,0.00000025,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
5,B,581,89.4067,B05,1.4544738988,DASATINIB,0.00000025,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
5,B,578,96.715,B05,1.4470052279,DASATINIB,0.00000025,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
5,B,359,112.0169,B05,0.7599195793,DASATINIB,0.00000025,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
5,B,275,120.0336,B05,0.3753673538,DASATINIB,0.00000025,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
5,B,333,135.8797,B05,0.6514579125,DASATINIB,0.00000025,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
5,B,306,144.8978,B05,0.5294673881,DASATINIB,0.00000025,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
6,B,258,0,B06,0,DASATINIB,0.000000125,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
6,B,513,17.4864,B06,0.9915877602,DASATINIB,0.000000125,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
6,B,590,24.2247,B06,1.1933438888,DASATINIB,0.000000125,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
6,B,768,38.8564,B06,1.5737352453,DASATINIB,0.000000125,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
6,B,747,48.8297,B06,1.5337371774,DASATINIB,0.000000125,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
6,B,712,62.6564,B06,1.4645061755,DASATINIB,0.000000125,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
6,B,690,71.6456,B06,1.4192252962,DASATINIB,0.000000125,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
6,B,794,89.4067,B06,1.6217679417,DASATINIB,0.000000125,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
6,B,692,96.715,B06,1.4234009722,DASATINIB,0.000000125,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
6,B,426,112.0169,B06,0.7234823648,DASATINIB,0.000000125,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
6,B,371,120.0336,B06,0.5240481212,DASATINIB,0.000000125,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
6,B,299,135.8797,B06,0.2127744188,DASATINIB,0.000000125,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
6,B,299,144.8978,B06,0.2127744188,DASATINIB,0.000000125,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
7,B,205,0,B07,0,DASATINIB,6.25E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
7,B,396,17.4864,B07,0.9498765206,DASATINIB,6.25E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
7,B,479,24.2247,B07,1.2244017462,DASATINIB,6.25E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
7,B,627,38.8564,B07,1.6128415333,DASATINIB,6.25E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
7,B,583,48.8297,B07,1.5078719737,DASATINIB,6.25E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
7,B,552,62.6564,B07,1.4290443573,DASATINIB,6.25E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
7,B,540,71.6456,B07,1.3973354975,DASATINIB,6.25E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
7,B,738,89.4067,B07,1.8479969066,DASATINIB,6.25E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
7,B,605,96.715,B07,1.5613112327,DASATINIB,6.25E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
7,B,378,112.0169,B07,0.8827623247,DASATINIB,6.25E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
7,B,357,120.0336,B07,0.8003001645,DASATINIB,6.25E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
7,B,357,135.8797,B07,0.8003001645,DASATINIB,6.25E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
7,B,272,144.8978,B07,0.4079827417,DASATINIB,6.25E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
8,B,170,0,B08,0,DASATINIB,3.125E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
8,B,331,17.4864,B08,0.9612964707,DASATINIB,3.125E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
8,B,422,24.2247,B08,1.3117082526,DASATINIB,3.125E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
8,B,536,38.8564,B08,1.6566982543,DASATINIB,3.125E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
8,B,538,48.8297,B08,1.6620714264,DASATINIB,3.125E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
8,B,536,62.6564,B08,1.6566982543,DASATINIB,3.125E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
8,B,527,71.6456,B08,1.6322682155,DASATINIB,3.125E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
8,B,568,89.4067,B08,1.7403561834,DASATINIB,3.125E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
8,B,502,96.715,B08,1.5621526178,DASATINIB,3.125E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
8,B,296,112.0169,B08,0.8000624295,DASATINIB,3.125E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
8,B,306,120.0336,B08,0.8479969066,DASATINIB,3.125E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
8,B,267,135.8797,B08,0.6513049955,DASATINIB,3.125E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
8,B,290,144.8978,B08,0.7705181539,DASATINIB,3.125E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
9,B,236,0,B09,0,DASATINIB,1.5625E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
9,B,458,17.4864,B09,0.9565607387,DASATINIB,1.5625E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
9,B,554,24.2247,B09,1.2310991167,DASATINIB,1.5625E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
9,B,711,38.8564,B09,1.5910627003,DASATINIB,1.5625E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
9,B,691,48.8297,B09,1.549898851,DASATINIB,1.5625E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
9,B,679,62.6564,B09,1.5246247149,DASATINIB,1.5625E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
9,B,678,71.6456,B09,1.5224984138,DASATINIB,1.5625E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
9,B,695,89.4067,B09,1.5582261182,DASATINIB,1.5625E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
9,B,654,96.715,B09,1.4705037761,DASATINIB,1.5625E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
9,B,464,112.0169,B09,0.9753379458,DASATINIB,1.5625E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
9,B,438,120.0336,B09,0.8921440102,DASATINIB,1.5625E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
9,B,364,135.8797,B09,0.6251515908,DASATINIB,1.5625E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
9,B,354,144.8978,B09,0.5849625007,DASATINIB,1.5625E-08,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
10,B,217,0,B10,0,DASATINIB,7.8125E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
10,B,408,17.4864,B10,0.9108741095,DASATINIB,7.8125E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
10,B,496,24.2247,B10,1.1926450779,DASATINIB,7.8125E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
10,B,679,38.8564,B10,1.6457165318,DASATINIB,7.8125E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
10,B,664,48.8297,B10,1.6134881989,DASATINIB,7.8125E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
10,B,656,62.6564,B10,1.5960007722,DASATINIB,7.8125E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
10,B,641,71.6456,B10,1.5626293142,DASATINIB,7.8125E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
10,B,691,89.4067,B10,1.6709906679,DASATINIB,7.8125E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
10,B,648,96.715,B10,1.5782987704,DASATINIB,7.8125E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
10,B,572,112.0169,B10,1.3983201043,DASATINIB,7.8125E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
10,B,549,120.0336,B10,1.3391111066,DASATINIB,7.8125E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
10,B,516,135.8797,B10,1.249676023,DASATINIB,7.8125E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
10,B,508,144.8978,B10,1.2271334543,DASATINIB,7.8125E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
11,B,151,0,B11,0,DASATINIB,3.90625E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
11,B,298,17.4864,B11,0.9807637811,DASATINIB,3.90625E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
11,B,357,24.2247,B11,1.2413755247,DASATINIB,3.90625E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
11,B,505,38.8564,B11,1.7417348383,DASATINIB,3.90625E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
11,B,471,48.8297,B11,1.6411785103,DASATINIB,3.90625E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
11,B,496,62.6564,B11,1.7157915711,DASATINIB,3.90625E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
11,B,513,71.6456,B11,1.7644102763,DASATINIB,3.90625E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
11,B,624,89.4067,B11,2.0469974795,DASATINIB,3.90625E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
11,B,602,96.715,B11,1.9952149374,DASATINIB,3.90625E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
11,B,583,112.0169,B11,1.9489473339,DASATINIB,3.90625E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
11,B,619,120.0336,B11,2.0353908599,DASATINIB,3.90625E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
11,B,606,135.8797,B11,2.0047692441,DASATINIB,3.90625E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
11,B,597,144.8978,B11,1.9831823819,DASATINIB,3.90625E-09,M,OSIMERTINIB,6.25E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,C,217,0,C02,0,DASATINIB,0,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,C,400,17.4864,C02,0.8823049573,DASATINIB,0,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,C,443,24.2247,C02,1.0296116561,DASATINIB,0,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,C,724,38.8564,C02,1.7382946546,DASATINIB,0,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,C,907,48.8297,C02,2.0634075081,DASATINIB,0,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,C,1238,62.6564,C02,2.5122443668,DASATINIB,0,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,C,1390,71.6456,C02,2.6793179352,DASATINIB,0,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,C,2166,89.4067,C02,3.3192662952,DASATINIB,0,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,C,2004,96.715,C02,3.2071155608,DASATINIB,0,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,C,3029,112.0169,C02,3.8030746304,DASATINIB,0,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,C,3401,120.0336,C02,3.9701920583,DASATINIB,0,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,C,4159,135.8797,C02,4.2604697372,DASATINIB,0,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
2,C,4392,144.8978,C02,4.3391111066,DASATINIB,0,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,C,298,0,C03,0,DASATINIB,0.000001,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,C,576,17.4864,C03,0.950756481,DASATINIB,0.000001,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,C,683,24.2247,C03,1.1965732478,DASATINIB,0.000001,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,C,1009,38.8564,C03,1.7595419386,DASATINIB,0.000001,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,C,1005,48.8297,C03,1.7538112656,DASATINIB,0.000001,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,C,969,62.6564,C03,1.701184335,DASATINIB,0.000001,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,C,904,71.6456,C03,1.601010442,DASATINIB,0.000001,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,C,845,89.4067,C03,1.5036390107,DASATINIB,0.000001,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,C,934,96.715,C03,1.6481102192,DASATINIB,0.000001,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,C,760,112.0169,C03,1.3506870879,DASATINIB,0.000001,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,C,619,120.0336,C03,1.0546270788,DASATINIB,0.000001,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,C,606,135.8797,C03,1.024005463,DASATINIB,0.000001,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
3,C,475,144.8978,C03,0.6726151828,DASATINIB,0.000001,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,C,320,0,C04,0,DASATINIB,0.0000005,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,C,620,17.4864,C04,0.9541963104,DASATINIB,0.0000005,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,C,736,24.2247,C04,1.2016338612,DASATINIB,0.0000005,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,C,1056,38.8564,C04,1.7224660245,DASATINIB,0.0000005,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,C,1006,48.8297,C04,1.6524864949,DASATINIB,0.0000005,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,C,979,62.6564,C04,1.6132369547,DASATINIB,0.0000005,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,C,946,71.6456,C04,1.5637682785,DASATINIB,0.0000005,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,C,943,89.4067,C04,1.5591858658,DASATINIB,0.0000005,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,C,911,96.715,C04,1.5093791489,DASATINIB,0.0000005,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,C,688,112.0169,C04,1.1043366598,DASATINIB,0.0000005,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,C,689,120.0336,C04,1.1064320778,DASATINIB,0.0000005,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
4,C,560,135.8797,C04,0.8073549221,DASATINIB,0.0000005,M,OSIMERTINIB,3.125E-09,M,2017-08-24,PC9c1.1,2,Dasatinib_Osimertinib
